id_caja,peso,descripcion
4361,1.1,Sin descripcion
4362,2.3,Sin descripcion
4363,4.3,Sin descripcion
4364,3.7,Fragil
4365,3.4,Sin descripcion
4366,1.1,Sin descripcion
4367,2.0,Sin descripcion
4368,9.9,Sin descripcion
4369,8.4,Fragil
4370,5.5,Sin descripcion
4371,2.3,Sin descripcion
4372,1.1,Fragil
4373,8.5,Fragil
4374,6.0,Fragil
4375,4.5,Fragil
4376,3.7,Fragil
4377,2.9,Fragil
4378,7.7,Sin descripcion
4379,4.0,Sin descripcion
4380,4.1,Sin descripcion
4381,7.2,Fragil
4382,5.6,Sin descripcion
4383,1.2,Fragil
4384,5.2,Fragil
4385,3.6,Fragil
4386,7.9,Sin descripcion
4387,9.2,Sin descripcion
4388,2.1,Sin descripcion
4389,8.6,Sin descripcion
4390,3.5,Fragil
4391,7.6,Fragil
4392,6.1,Fragil
4393,4.2,Fragil
4394,6.6,Fragil
4395,6.6,Fragil
4396,2.2,Sin descripcion
4397,10.4,Sin descripcion
4398,8.4,Sin descripcion
4399,5.1,Sin descripcion
4400,7.0,Sin descripcion
4401,3.8,Sin descripcion
4402,1.5,Fragil
4403,4.2,Sin descripcion
4404,7.4,Sin descripcion
4405,1.3,Sin descripcion
4406,6.7,Fragil
4407,4.4,Sin descripcion
4408,1.6,Fragil
4409,5.3,Sin descripcion
4410,8.3,Sin descripcion
4411,7.3,Fragil
4412,8.4,Fragil
4413,3.0,Fragil
4414,6.9,Sin descripcion
4415,3.6,Fragil
4416,9.8,Fragil
4417,3.0,Fragil
4418,7.7,Fragil
4419,6.2,Fragil
4420,5.2,Fragil
4421,2.6,Fragil
4422,7.0,Sin descripcion
4423,10.9,Fragil
4424,10.5,Fragil
4425,2.3,Fragil
4426,6.5,Fragil
4427,4.2,Sin descripcion
4428,3.3,Fragil
4429,4.1,Fragil
4430,5.6,Sin descripcion
4431,4.0,Fragil
4432,10.3,Sin descripcion
4433,2.3,Fragil
4434,10.8,Fragil
4435,8.3,Fragil
4436,10.6,Fragil
4437,6.2,Sin descripcion
4438,10.0,Sin descripcion
4439,2.4,Fragil
4440,1.6,Sin descripcion
4441,1.0,Fragil
4442,9.3,Fragil
4443,1.1,Fragil
4444,10.0,Fragil
4445,9.3,Sin descripcion
4446,9.6,Fragil
4447,6.5,Fragil
4448,9.6,Sin descripcion
4449,1.2,Fragil
4450,1.7,Sin descripcion
4451,3.2,Fragil
4452,7.6,Fragil
4453,5.9,Fragil
4454,5.7,Sin descripcion
4455,8.3,Sin descripcion
4456,10.4,Sin descripcion
4457,9.4,Fragil
4458,8.2,Sin descripcion
4459,4.3,Sin descripcion
4460,4.6,Sin descripcion
4461,6.5,Fragil
4462,1.6,Fragil
4463,10.9,Fragil
4464,2.1,Sin descripcion
4465,10.8,Sin descripcion
4466,5.4,Fragil
4467,2.4,Fragil
4468,9.4,Sin descripcion
4469,7.0,Fragil
4470,4.2,Sin descripcion
4471,4.9,Sin descripcion
4472,5.8,Sin descripcion
4473,8.7,Fragil
4474,10.6,Fragil
4475,1.9,Fragil
4476,7.6,Sin descripcion
4477,1.9,Sin descripcion
4478,3.6,Fragil
4479,8.0,Fragil
4480,6.7,Fragil
4481,9.8,Fragil
4482,3.6,Sin descripcion
4483,1.4,Fragil
4484,4.1,Sin descripcion
4485,9.7,Fragil
4486,9.4,Fragil
4487,5.0,Sin descripcion
4488,10.7,Sin descripcion
4489,10.1,Fragil
4490,3.7,Fragil
4491,1.2,Sin descripcion
4492,9.1,Sin descripcion
4493,3.8,Fragil
4494,2.2,Sin descripcion
4495,9.4,Fragil
4496,3.2,Fragil
4497,7.2,Sin descripcion
4498,10.0,Sin descripcion
4499,3.2,Fragil
4500,9.9,Fragil
4501,10.0,Sin descripcion
4502,5.2,Fragil
4503,3.9,Fragil
4504,6.6,Fragil
4505,1.1,Sin descripcion
4506,5.8,Fragil
4507,6.6,Sin descripcion
4508,2.5,Fragil
4509,1.5,Fragil
4510,8.2,Sin descripcion
4511,4.7,Fragil
4512,6.2,Fragil
4513,4.9,Sin descripcion
4514,3.2,Fragil
4515,4.9,Fragil
4516,5.3,Fragil
4517,3.3,Sin descripcion
4518,9.7,Sin descripcion
4519,1.4,Fragil
4520,10.9,Sin descripcion
4521,5.7,Sin descripcion
4522,1.2,Sin descripcion
4523,7.1,Fragil
4524,3.2,Sin descripcion
4525,8.0,Fragil
4526,4.5,Fragil
4527,1.9,Fragil
4528,10.8,Fragil
4529,6.7,Fragil
4530,9.0,Fragil
4531,2.0,Sin descripcion
4532,10.1,Sin descripcion
4533,1.7,Sin descripcion
4534,7.6,Sin descripcion
4535,5.1,Fragil
4536,2.6,Sin descripcion
4537,10.1,Fragil
4538,9.8,Fragil
4539,8.6,Fragil
4540,4.7,Fragil
4541,7.6,Fragil
4542,4.5,Sin descripcion
4543,5.7,Sin descripcion
4544,6.6,Sin descripcion
4545,5.4,Fragil
4546,1.1,Sin descripcion
4547,4.1,Fragil
4548,4.0,Fragil
4549,6.7,Sin descripcion
4550,3.2,Fragil
4551,8.1,Sin descripcion
4552,2.1,Fragil
4553,7.1,Sin descripcion
4554,4.2,Fragil
4555,2.1,Fragil
4556,2.2,Fragil
4557,7.5,Sin descripcion
4558,3.0,Fragil
4559,6.6,Fragil
4560,10.0,Sin descripcion
4561,1.2,Fragil
4562,4.4,Fragil
4563,5.8,Fragil
4564,3.8,Sin descripcion
4565,10.2,Fragil
4566,3.7,Sin descripcion
4567,2.4,Fragil
4568,1.4,Fragil
4569,10.4,Sin descripcion
4570,1.7,Fragil
4571,4.9,Fragil
4572,10.3,Sin descripcion
4573,4.9,Sin descripcion
4574,4.0,Sin descripcion
4575,4.8,Sin descripcion
4576,7.9,Sin descripcion
4577,4.0,Sin descripcion
4578,6.6,Fragil
4579,5.0,Fragil
4580,9.1,Sin descripcion
4581,9.0,Fragil
4582,2.0,Sin descripcion
4583,7.6,Fragil
4584,4.4,Fragil
4585,5.3,Sin descripcion
4586,8.2,Fragil
4587,8.4,Fragil
4588,8.4,Sin descripcion
4589,3.0,Sin descripcion
4590,2.2,Fragil
4591,3.6,Sin descripcion
4592,5.5,Sin descripcion
4593,4.0,Sin descripcion
4594,4.5,Fragil
4595,5.1,Fragil
4596,5.7,Fragil
4597,7.1,Sin descripcion
4598,3.5,Sin descripcion
4599,6.5,Sin descripcion
4600,5.9,Sin descripcion
4601,3.4,Fragil
4602,6.1,Sin descripcion
4603,1.1,Fragil
4604,1.9,Sin descripcion
4605,7.2,Fragil
4606,10.6,Sin descripcion
4607,10.6,Fragil
4608,2.4,Fragil
4609,1.2,Fragil
4610,9.4,Sin descripcion
4611,5.6,Sin descripcion
4612,4.9,Sin descripcion
4613,7.1,Sin descripcion
4614,8.4,Fragil
4615,5.1,Sin descripcion
4616,2.5,Sin descripcion
4617,3.8,Sin descripcion
4618,9.8,Fragil
4619,6.2,Sin descripcion
4620,5.1,Fragil
4621,9.9,Fragil
4622,9.5,Fragil
4623,6.4,Sin descripcion
4624,6.6,Sin descripcion
4625,1.2,Fragil
4626,3.2,Sin descripcion
4627,6.5,Fragil
4628,1.6,Sin descripcion
4629,3.9,Sin descripcion
4630,3.4,Fragil
4631,5.5,Sin descripcion
4632,4.9,Fragil
4633,6.2,Sin descripcion
4634,4.8,Fragil
4635,9.3,Sin descripcion
4636,1.7,Sin descripcion
4637,7.3,Fragil
4638,7.3,Fragil
4639,5.6,Fragil
4640,5.8,Sin descripcion
4641,4.3,Fragil
4642,10.9,Fragil
4643,1.6,Fragil
4644,3.2,Sin descripcion
4645,7.7,Sin descripcion
4646,7.6,Sin descripcion
4647,2.9,Fragil
4648,5.8,Sin descripcion
4649,4.6,Fragil
4650,1.3,Sin descripcion
4651,10.6,Sin descripcion
4652,3.0,Fragil
4653,6.6,Fragil
4654,7.5,Fragil
4655,5.9,Fragil
4656,10.4,Sin descripcion
4657,3.0,Fragil
4658,10.0,Fragil
4659,3.1,Sin descripcion
4660,5.5,Sin descripcion
4661,7.7,Fragil
4662,10.6,Sin descripcion
4663,7.6,Fragil
4664,5.8,Fragil
4665,5.6,Fragil
4666,2.7,Fragil
4667,2.0,Fragil
4668,10.7,Sin descripcion
4669,8.2,Sin descripcion
4670,1.7,Fragil
4671,2.4,Fragil
4672,2.3,Sin descripcion
4673,5.1,Sin descripcion
4674,3.9,Sin descripcion
4675,6.6,Fragil
4676,4.8,Sin descripcion
4677,2.5,Sin descripcion
4678,10.8,Fragil
4679,3.0,Fragil
4680,9.4,Sin descripcion
4681,5.9,Sin descripcion
4682,10.9,Fragil
4683,9.4,Sin descripcion
4684,4.7,Sin descripcion
4685,1.9,Fragil
4686,7.2,Sin descripcion
4687,4.5,Sin descripcion
4688,5.5,Fragil
4689,1.0,Sin descripcion
4690,7.4,Sin descripcion
4691,10.1,Sin descripcion
4692,7.4,Sin descripcion
4693,2.0,Sin descripcion
4694,9.6,Fragil
4695,10.3,Fragil
4696,9.8,Sin descripcion
4697,6.7,Fragil
4698,6.6,Fragil
4699,5.1,Sin descripcion
4700,6.4,Fragil
4701,10.4,Sin descripcion
4702,4.5,Sin descripcion
4703,10.9,Sin descripcion
4704,2.7,Sin descripcion
4705,6.8,Sin descripcion
4706,1.1,Fragil
4707,8.7,Fragil
4708,3.4,Fragil
4709,6.9,Sin descripcion
4710,7.7,Fragil
4711,4.0,Sin descripcion
4712,7.5,Sin descripcion
4713,8.2,Sin descripcion
4714,3.7,Sin descripcion
4715,2.1,Sin descripcion
4716,10.9,Fragil
4717,6.0,Fragil
4718,9.0,Sin descripcion
4719,1.7,Sin descripcion
4720,1.1,Fragil
4721,2.8,Fragil
4722,9.5,Fragil
4723,6.3,Sin descripcion
4724,7.6,Sin descripcion
4725,10.9,Fragil
4726,9.9,Fragil
4727,3.0,Sin descripcion
4728,7.5,Sin descripcion
4729,7.8,Fragil
4730,10.2,Sin descripcion
4731,6.7,Fragil
4732,4.1,Fragil
4733,6.6,Fragil
4734,4.7,Sin descripcion
4735,5.0,Fragil
4736,7.0,Fragil
4737,1.6,Fragil
4738,10.6,Fragil
4739,5.1,Sin descripcion
4740,5.9,Sin descripcion
4741,5.9,Sin descripcion
4742,4.9,Sin descripcion
4743,5.4,Fragil
4744,5.7,Sin descripcion
4745,2.2,Fragil
4746,3.7,Fragil
4747,5.8,Sin descripcion
4748,7.9,Sin descripcion
4749,1.8,Fragil
4750,2.0,Sin descripcion
4751,8.7,Sin descripcion
4752,5.4,Fragil
4753,5.5,Sin descripcion
4754,10.2,Sin descripcion
4755,5.2,Fragil
4756,6.6,Fragil
4757,6.0,Fragil
4758,8.7,Sin descripcion
4759,8.3,Sin descripcion
4760,9.6,Fragil
4761,2.9,Sin descripcion
4762,8.0,Fragil
4763,1.2,Sin descripcion
4764,1.9,Fragil
4765,2.5,Sin descripcion
4766,1.4,Fragil
4767,3.7,Fragil
4768,4.3,Fragil
4769,8.2,Sin descripcion
4770,8.2,Fragil
4771,7.5,Sin descripcion
4772,8.0,Sin descripcion
4773,1.0,Sin descripcion
4774,10.3,Sin descripcion
4775,7.4,Sin descripcion
4776,3.6,Sin descripcion
4777,8.8,Fragil
4778,8.6,Sin descripcion
4779,5.6,Sin descripcion
4780,9.8,Fragil
4781,3.1,Fragil
4782,1.7,Fragil
4783,7.2,Fragil
4784,1.3,Fragil
4785,3.5,Fragil
4786,1.6,Fragil
4787,9.5,Sin descripcion
4788,9.0,Sin descripcion
4789,8.3,Sin descripcion
4790,6.1,Sin descripcion
4791,6.6,Fragil
4792,4.2,Fragil
4793,5.4,Sin descripcion
4794,1.2,Sin descripcion
4795,5.3,Fragil
4796,4.9,Fragil
4797,9.8,Sin descripcion
4798,3.9,Fragil
4799,3.6,Sin descripcion
4800,5.0,Sin descripcion
4801,8.0,Sin descripcion
4802,3.9,Fragil
4803,5.3,Fragil
4804,7.1,Fragil
4805,4.4,Fragil
4806,7.1,Fragil
4807,8.7,Fragil
4808,4.8,Sin descripcion
4809,5.5,Fragil
4810,9.8,Sin descripcion
4811,5.6,Fragil
4812,1.8,Sin descripcion
4813,5.0,Sin descripcion
4814,10.0,Sin descripcion
4815,4.2,Sin descripcion
4816,4.8,Sin descripcion
4817,5.9,Fragil
4818,7.3,Sin descripcion
4819,7.2,Fragil
4820,9.7,Sin descripcion
4821,8.1,Fragil
4822,7.3,Sin descripcion
4823,5.3,Fragil
4824,10.1,Fragil
4825,1.2,Sin descripcion
4826,5.2,Sin descripcion
4827,5.6,Fragil
4828,8.9,Sin descripcion
4829,10.8,Sin descripcion
4830,10.4,Fragil
4831,6.6,Sin descripcion
4832,10.3,Fragil
4833,5.5,Sin descripcion
4834,2.7,Fragil
4835,4.1,Sin descripcion
4836,4.0,Sin descripcion
4837,3.7,Fragil
4838,6.8,Sin descripcion
4839,7.2,Fragil
4840,7.2,Fragil
4841,2.3,Sin descripcion
4842,9.5,Fragil
4843,4.2,Fragil
4844,2.6,Sin descripcion
4845,4.8,Sin descripcion
4846,7.5,Sin descripcion
4847,8.7,Fragil
4848,5.5,Fragil
4849,9.4,Sin descripcion
4850,4.8,Fragil
4851,5.1,Sin descripcion
4852,4.2,Fragil
4853,1.1,Sin descripcion
4854,8.1,Sin descripcion
4855,5.4,Sin descripcion
4856,7.5,Sin descripcion
4857,8.3,Sin descripcion
4858,4.7,Fragil
4859,10.7,Sin descripcion
4860,5.4,Fragil
4861,3.1,Fragil
4862,2.7,Sin descripcion
4863,10.7,Sin descripcion
4864,10.5,Fragil
4865,7.0,Sin descripcion
4866,7.1,Fragil
4867,3.5,Fragil
4868,3.3,Fragil
4869,7.3,Fragil
4870,1.5,Fragil
4871,7.2,Sin descripcion
4872,4.8,Fragil
4873,4.1,Sin descripcion
4874,7.8,Fragil
4875,5.8,Fragil
4876,2.6,Sin descripcion
4877,10.8,Sin descripcion
4878,9.6,Fragil
4879,2.7,Fragil
4880,3.8,Fragil
4881,1.6,Fragil
4882,8.5,Fragil
4883,10.4,Fragil
4884,3.2,Fragil
4885,9.6,Fragil
4886,2.3,Sin descripcion
4887,1.0,Fragil
4888,6.3,Sin descripcion
4889,8.9,Fragil
4890,10.2,Sin descripcion
4891,9.2,Fragil
4892,9.3,Sin descripcion
4893,8.1,Fragil
4894,4.6,Sin descripcion
4895,2.9,Fragil
4896,10.6,Sin descripcion
4897,9.5,Fragil
4898,3.3,Fragil
4899,2.9,Fragil
4900,5.3,Sin descripcion
4901,3.5,Sin descripcion
4902,3.9,Sin descripcion
4903,5.4,Sin descripcion
4904,3.5,Fragil
4905,5.4,Fragil
4906,1.4,Sin descripcion
4907,5.1,Sin descripcion
4908,3.4,Sin descripcion
4909,3.1,Sin descripcion
4910,4.3,Sin descripcion
4911,10.4,Sin descripcion
4912,9.9,Sin descripcion
4913,7.2,Sin descripcion
4914,6.8,Sin descripcion
4915,5.7,Sin descripcion
4916,4.2,Fragil
4917,6.8,Fragil
4918,2.6,Sin descripcion
4919,10.8,Sin descripcion
4920,6.1,Sin descripcion
4921,6.3,Fragil
4922,3.0,Sin descripcion
4923,4.0,Fragil
4924,6.6,Fragil
4925,8.5,Sin descripcion
4926,3.4,Fragil
4927,3.3,Fragil
4928,1.3,Fragil
4929,6.2,Sin descripcion
4930,10.4,Sin descripcion
4931,2.2,Fragil
4932,4.2,Sin descripcion
4933,3.4,Sin descripcion
4934,3.7,Fragil
4935,2.8,Sin descripcion
4936,2.4,Fragil
4937,3.8,Fragil
4938,8.4,Sin descripcion
4939,9.7,Sin descripcion
4940,1.3,Sin descripcion
4941,9.7,Sin descripcion
4942,10.8,Sin descripcion
4943,3.2,Fragil
4944,8.9,Fragil
4945,4.6,Fragil
4946,8.7,Sin descripcion
4947,10.9,Sin descripcion
4948,2.0,Sin descripcion
4949,6.6,Fragil
4950,2.9,Fragil
4951,3.1,Fragil
4952,7.9,Fragil
4953,8.1,Sin descripcion
4954,8.0,Sin descripcion
4955,8.4,Fragil
4956,5.4,Sin descripcion
4957,6.7,Fragil
4958,8.2,Fragil
4959,7.5,Sin descripcion
4960,10.1,Fragil
4961,4.7,Sin descripcion
4962,5.7,Sin descripcion
4963,7.1,Sin descripcion
4964,4.1,Fragil
4965,8.3,Sin descripcion
4966,8.3,Fragil
4967,1.6,Sin descripcion
4968,5.1,Sin descripcion
4969,8.6,Sin descripcion
4970,4.5,Sin descripcion
4971,1.5,Sin descripcion
4972,4.7,Sin descripcion
4973,5.5,Sin descripcion
4974,10.9,Sin descripcion
4975,7.4,Fragil
4976,7.1,Fragil
4977,4.2,Fragil
4978,9.0,Fragil
4979,7.4,Sin descripcion
4980,2.2,Sin descripcion
4981,4.6,Sin descripcion
4982,4.9,Sin descripcion
4983,3.5,Fragil
4984,7.6,Sin descripcion
4985,10.9,Sin descripcion
4986,4.2,Sin descripcion
4987,9.3,Fragil
4988,10.5,Fragil
4989,3.5,Fragil
4990,10.2,Sin descripcion
4991,1.9,Fragil
4992,4.0,Fragil
4993,1.2,Fragil
4994,9.4,Fragil
4995,9.5,Fragil
4996,1.8,Sin descripcion
4997,10.3,Fragil
4998,1.4,Sin descripcion
4999,6.9,Fragil
5000,8.2,Sin descripcion
5001,9.1,Sin descripcion
5002,8.0,Sin descripcion
5003,6.1,Sin descripcion
5004,5.0,Sin descripcion
5005,5.7,Sin descripcion
5006,1.5,Fragil
5007,4.9,Fragil
5008,4.2,Sin descripcion
5009,9.1,Fragil
5010,8.2,Fragil
5011,6.8,Fragil
5012,3.8,Fragil
5013,9.0,Sin descripcion
5014,9.9,Sin descripcion
5015,8.9,Fragil
5016,6.0,Sin descripcion
5017,8.8,Sin descripcion
5018,6.8,Fragil
5019,1.6,Fragil
5020,10.7,Sin descripcion
5021,10.7,Fragil
5022,2.8,Fragil
5023,1.7,Fragil
5024,5.8,Sin descripcion
5025,5.1,Fragil
5026,10.6,Fragil
5027,7.6,Sin descripcion
5028,9.5,Sin descripcion
5029,4.1,Sin descripcion
5030,2.6,Sin descripcion
5031,5.0,Sin descripcion
5032,3.9,Sin descripcion
5033,6.9,Fragil
5034,5.4,Fragil
5035,5.1,Fragil
5036,5.6,Sin descripcion
5037,4.6,Fragil
5038,2.5,Sin descripcion
5039,1.8,Sin descripcion
5040,1.1,Sin descripcion
5041,1.7,Sin descripcion
5042,6.2,Fragil
5043,9.8,Sin descripcion
5044,2.0,Sin descripcion
5045,3.9,Fragil
5046,4.7,Sin descripcion
5047,1.9,Sin descripcion
5048,7.0,Fragil
5049,1.2,Sin descripcion
5050,6.7,Fragil
5051,4.6,Fragil
5052,6.4,Fragil
5053,7.2,Fragil
5054,4.7,Sin descripcion
5055,4.1,Sin descripcion
5056,2.8,Fragil
5057,4.5,Sin descripcion
5058,8.4,Sin descripcion
5059,7.9,Sin descripcion
5060,4.9,Fragil
5061,4.9,Fragil
5062,2.5,Fragil
5063,9.6,Fragil
5064,1.0,Fragil
5065,1.5,Sin descripcion
5066,5.3,Sin descripcion
5067,5.6,Sin descripcion
5068,3.4,Fragil
5069,1.2,Sin descripcion
5070,3.5,Sin descripcion
5071,3.8,Sin descripcion
5072,6.0,Fragil
5073,6.1,Fragil
5074,9.0,Fragil
5075,5.5,Sin descripcion
5076,7.6,Sin descripcion
5077,10.9,Fragil
5078,4.9,Fragil
5079,4.4,Sin descripcion
5080,3.0,Fragil
5081,8.5,Sin descripcion
5082,3.9,Sin descripcion
5083,8.8,Sin descripcion
5084,3.2,Sin descripcion
5085,10.2,Sin descripcion
5086,2.7,Sin descripcion
5087,3.9,Sin descripcion
5088,3.2,Fragil
5089,8.6,Sin descripcion
5090,8.2,Fragil
5091,10.8,Sin descripcion
5092,9.1,Fragil
5093,6.6,Sin descripcion
5094,2.6,Fragil
5095,7.6,Sin descripcion
5096,7.0,Sin descripcion
5097,10.5,Sin descripcion
5098,1.0,Fragil
5099,4.9,Sin descripcion
5100,4.9,Fragil
5101,5.1,Fragil
5102,4.7,Sin descripcion
5103,5.5,Sin descripcion
5104,3.6,Fragil
5105,8.0,Sin descripcion
5106,2.7,Sin descripcion
5107,7.6,Sin descripcion
5108,4.4,Fragil
5109,7.6,Sin descripcion
5110,7.3,Sin descripcion
5111,7.3,Fragil
5112,4.6,Sin descripcion
5113,3.6,Fragil
5114,4.2,Sin descripcion
5115,2.7,Sin descripcion
5116,2.2,Sin descripcion
5117,1.6,Fragil
5118,10.3,Fragil
5119,5.6,Fragil
5120,7.3,Fragil
5121,7.9,Fragil
5122,4.2,Sin descripcion
5123,10.6,Sin descripcion
5124,6.9,Fragil
5125,3.5,Fragil
5126,5.7,Sin descripcion
5127,1.5,Sin descripcion
5128,10.0,Fragil
5129,5.7,Sin descripcion
5130,1.6,Fragil
5131,10.0,Fragil
5132,9.8,Fragil
5133,3.7,Fragil
5134,2.3,Fragil
5135,6.3,Sin descripcion
5136,2.9,Sin descripcion
5137,1.1,Fragil
5138,4.4,Fragil
5139,3.8,Fragil
5140,9.4,Sin descripcion
5141,2.6,Fragil
5142,10.6,Sin descripcion
5143,2.1,Sin descripcion
5144,4.9,Fragil
5145,4.3,Fragil
5146,10.3,Sin descripcion
5147,5.6,Sin descripcion
5148,1.3,Fragil
5149,6.6,Fragil
5150,7.2,Sin descripcion
5151,2.8,Fragil
5152,2.5,Sin descripcion
5153,5.5,Fragil
5154,9.0,Fragil
5155,10.4,Sin descripcion
5156,5.5,Fragil
5157,5.4,Sin descripcion
5158,4.4,Sin descripcion
5159,8.7,Fragil
5160,6.2,Fragil
5161,10.7,Fragil
5162,6.4,Sin descripcion
5163,1.0,Sin descripcion
5164,9.1,Fragil
5165,10.1,Sin descripcion
5166,10.4,Sin descripcion
5167,3.7,Fragil
5168,1.9,Fragil
5169,6.1,Fragil
5170,8.5,Sin descripcion
5171,6.1,Sin descripcion
5172,6.7,Fragil
5173,10.8,Sin descripcion
5174,10.4,Sin descripcion
5175,9.3,Sin descripcion
5176,4.3,Fragil
5177,4.0,Sin descripcion
5178,4.7,Sin descripcion
5179,10.1,Fragil
5180,10.4,Fragil
5181,8.1,Fragil
5182,2.9,Fragil
5183,7.4,Sin descripcion
5184,9.4,Fragil
5185,6.5,Sin descripcion
5186,8.1,Fragil
5187,3.9,Fragil
5188,8.0,Sin descripcion
5189,7.6,Sin descripcion
5190,6.1,Fragil
5191,6.6,Fragil
5192,6.7,Fragil
5193,6.1,Sin descripcion
5194,2.8,Fragil
5195,5.1,Fragil
5196,8.7,Fragil
5197,6.8,Fragil
5198,8.3,Sin descripcion
5199,2.4,Fragil
5200,5.7,Fragil
5201,3.1,Fragil
5202,5.6,Fragil
5203,2.8,Fragil
5204,9.4,Sin descripcion
5205,8.7,Sin descripcion
5206,8.7,Sin descripcion
5207,8.7,Fragil
5208,5.4,Fragil
5209,6.6,Sin descripcion
5210,10.4,Fragil
5211,4.1,Sin descripcion
5212,1.5,Fragil
5213,4.4,Fragil
5214,4.6,Sin descripcion
5215,8.7,Fragil
5216,9.9,Fragil
5217,9.8,Sin descripcion
5218,5.2,Sin descripcion
5219,7.1,Sin descripcion
5220,10.1,Fragil
5221,7.0,Sin descripcion
5222,10.5,Fragil
5223,3.0,Fragil
5224,6.1,Sin descripcion
5225,8.9,Fragil
5226,6.9,Sin descripcion
5227,2.4,Fragil
5228,9.4,Fragil
5229,2.6,Fragil
5230,3.4,Sin descripcion
5231,10.1,Fragil
5232,8.3,Fragil
5233,8.4,Fragil
5234,1.2,Fragil
5235,5.9,Fragil
5236,5.1,Sin descripcion
5237,10.6,Sin descripcion
5238,2.7,Sin descripcion
5239,7.7,Sin descripcion
5240,2.8,Sin descripcion
5241,8.7,Sin descripcion
5242,8.8,Fragil
5243,7.9,Sin descripcion
5244,4.0,Sin descripcion
5245,3.6,Sin descripcion
5246,8.0,Sin descripcion
5247,5.8,Fragil
5248,10.3,Sin descripcion
5249,6.0,Fragil
5250,8.8,Sin descripcion
5251,5.4,Fragil
5252,8.2,Fragil
5253,4.3,Fragil
5254,7.8,Sin descripcion
5255,5.0,Sin descripcion
5256,4.6,Sin descripcion
5257,3.5,Fragil
5258,9.1,Fragil
5259,5.7,Fragil
5260,3.5,Fragil
5261,2.6,Fragil
5262,7.9,Sin descripcion
5263,6.0,Fragil
5264,2.9,Sin descripcion
5265,7.8,Fragil
5266,4.1,Fragil
5267,6.9,Fragil
5268,7.2,Sin descripcion
5269,5.9,Fragil
5270,7.4,Sin descripcion
5271,7.0,Sin descripcion
5272,1.2,Sin descripcion
5273,5.1,Fragil
5274,8.0,Sin descripcion
5275,9.4,Sin descripcion
5276,5.2,Sin descripcion
5277,3.6,Fragil
5278,9.4,Sin descripcion
5279,7.9,Sin descripcion
5280,8.2,Fragil
5281,9.6,Fragil
5282,7.6,Sin descripcion
5283,7.8,Fragil
5284,4.3,Sin descripcion
5285,9.7,Fragil
5286,8.9,Fragil
5287,10.6,Sin descripcion
5288,1.0,Sin descripcion
5289,5.8,Fragil
5290,2.1,Sin descripcion
5291,2.1,Fragil
5292,1.1,Fragil
5293,6.0,Sin descripcion
5294,2.8,Fragil
5295,3.5,Fragil
5296,5.3,Sin descripcion
5297,2.6,Sin descripcion
5298,2.7,Fragil
5299,10.0,Fragil
5300,6.0,Fragil
5301,5.1,Fragil
5302,2.5,Sin descripcion
5303,10.9,Fragil
5304,1.5,Fragil
5305,8.6,Fragil
5306,9.7,Sin descripcion
5307,10.2,Sin descripcion
5308,1.5,Sin descripcion
5309,1.9,Sin descripcion
5310,3.8,Sin descripcion
5311,6.3,Sin descripcion
5312,3.6,Fragil
5313,7.5,Fragil
5314,2.8,Sin descripcion
5315,1.9,Sin descripcion
5316,5.7,Sin descripcion
5317,5.2,Fragil
5318,1.1,Fragil
5319,9.3,Sin descripcion
5320,2.5,Fragil
5321,5.4,Fragil
5322,10.9,Fragil
5323,8.8,Sin descripcion
5324,5.7,Fragil
5325,9.7,Fragil
5326,9.4,Fragil
5327,2.8,Fragil
5328,2.8,Fragil
5329,2.4,Sin descripcion
5330,10.2,Fragil
5331,10.9,Sin descripcion
5332,1.3,Sin descripcion
5333,4.0,Fragil
5334,7.7,Fragil
5335,1.7,Sin descripcion
5336,8.4,Fragil
5337,1.3,Sin descripcion
5338,4.5,Sin descripcion
5339,2.0,Fragil
5340,8.9,Fragil
5341,2.3,Sin descripcion
5342,2.9,Fragil
5343,4.6,Fragil
5344,9.6,Sin descripcion
5345,7.8,Fragil
5346,7.2,Fragil
5347,9.1,Fragil
5348,8.2,Sin descripcion
5349,2.1,Sin descripcion
5350,8.4,Fragil
5351,2.1,Fragil
5352,1.1,Fragil
5353,3.4,Sin descripcion
5354,10.2,Sin descripcion
5355,9.3,Fragil
5356,7.5,Sin descripcion
5357,1.0,Sin descripcion
5358,5.9,Fragil
5359,9.0,Fragil
5360,9.8,Sin descripcion
5361,10.6,Fragil
5362,6.8,Fragil
5363,10.9,Sin descripcion
5364,3.6,Sin descripcion
5365,7.4,Fragil
5366,4.7,Fragil
5367,3.2,Sin descripcion
5368,1.0,Sin descripcion
5369,10.3,Fragil
5370,1.3,Sin descripcion
5371,2.0,Fragil
5372,6.2,Sin descripcion
5373,5.0,Fragil
5374,3.0,Fragil
5375,3.6,Fragil
5376,1.6,Sin descripcion
5377,10.8,Sin descripcion
5378,4.9,Sin descripcion
5379,6.9,Sin descripcion
5380,3.2,Fragil
5381,10.3,Sin descripcion
5382,1.8,Sin descripcion
5383,10.8,Fragil
5384,8.3,Fragil
5385,4.7,Fragil
5386,5.1,Sin descripcion
5387,8.8,Fragil
5388,9.7,Sin descripcion
5389,9.6,Sin descripcion
5390,8.9,Fragil
5391,9.7,Sin descripcion
5392,5.2,Sin descripcion
5393,2.4,Fragil
5394,1.0,Fragil
5395,10.8,Fragil
5396,1.2,Fragil
5397,9.7,Sin descripcion
