ID_caja,id_producto,n_caja
9142,1003,4
9143,3235,3
9144,1281,3
9145,1608,4
9146,3626,2
9147,1636,1
9148,1913,3
9149,765,1
9150,2705,0
9151,3409,1
9152,850,0
9153,170,2
9154,1525,0
9155,3313,0
9156,2005,1
9157,152,2
9158,2689,1
9159,3631,3
9160,1127,1
9161,2582,0
9162,905,1
9163,2596,2
9164,818,1
9165,3087,0
9166,396,1
9167,3513,0
9168,3289,1
9169,414,4
9170,2135,1
9171,3104,0
9172,2415,2
9173,1042,1
9174,2911,3
9175,1474,1
9176,3122,1
9177,888,0
9178,3494,1
9179,818,2
9180,2884,0
9181,3263,1
9182,3062,0
9183,2112,0
9184,233,2
9185,2122,1
9186,3116,2
9187,3328,0
9188,3390,2
9189,2568,4
9190,1528,0
9191,140,3
9192,613,0
9193,3428,1
9194,1697,0
9195,2581,2
9196,270,1
9197,3345,0
9198,1067,1
9199,2371,1
9200,3430,0
9201,3105,2
9202,1866,0
9203,2243,3
9204,2655,2
9205,937,0
9206,152,3
9207,3532,2
9208,1094,0
9209,3334,1
9210,20,1
9211,3610,3
9212,3305,2
9213,3673,0
9214,3305,3
9215,1114,1
9216,3043,2
9217,2307,0
9218,1381,2
9219,1402,2
9220,2196,0
9221,32,2
9222,3101,0
9223,591,0
9224,1948,2
9225,1005,0
9226,3639,3
9227,3310,2
9228,230,2
9229,1824,2
9230,3296,0
9231,1325,0
9232,3146,3
9233,1819,0
9234,2125,0
9235,2405,1
9236,3245,1
9237,411,2
9238,2012,1
9239,2677,0
9240,10,2
9241,522,3
9242,3623,0
9243,1514,2
9244,3654,2
9245,2597,1
9246,924,1
9247,3528,1
9248,1583,1
9249,3484,2
9250,3695,0
9251,1370,3
9252,1424,2
9253,1649,0
9254,3125,3
9255,3078,0
9256,372,0
9257,1954,0
9258,3236,1
9259,3421,0
9260,182,0
9261,3208,0
9262,1427,0
9263,2389,4
9264,340,0
9265,1230,0
9266,644,1
9267,990,0
9268,1111,0
9269,1009,3
9270,3383,1
9271,863,1
9272,2539,0
9273,736,0
9274,3007,0
9275,688,4
9276,2067,3
9277,2662,1
9278,37,4
9279,1222,0
9280,2151,3
9281,3226,4
9282,19,4
9283,1711,3
9284,1673,4
9285,3410,0
9286,66,4
9287,2624,1
9288,2865,0
9289,2599,3
9290,3025,4
9291,3053,2
9292,3065,2
9293,617,2
9294,2020,0
9295,2079,0
9296,2332,2
9297,3195,3
9298,1010,0
9299,31,0
9300,300,0
9301,2830,3
9302,47,2
9303,1109,0
9304,3316,4
9305,1780,0
9306,410,4
9307,555,1
9308,3534,2
9309,3523,1
9310,3431,1
9311,3481,4
9312,1743,1
9313,1874,2
9314,2916,1
9315,388,0
9316,2992,0
9317,3096,1
9318,934,3
9319,3659,0
9320,1770,0
9321,2801,0
9322,100,0
9323,1623,1
9324,3468,0
9325,3287,4
9326,1788,1
9327,3236,2
9328,2692,0
9329,1848,0
9330,3214,1
9331,3668,3
9332,3449,2
9333,2200,3
9334,2657,3
9335,1512,3
9336,1217,1
9337,1077,0
9338,998,0
9339,232,1
9340,3403,0
9341,3529,2
9342,357,0
9343,999,2
9344,3069,2
9345,320,0
9346,2848,2
9347,1929,1
9348,3443,2
9349,426,2
9350,3348,0
9351,3645,0
9352,1973,1
9353,3692,2
9354,3173,1
9355,1327,1
9356,3284,2
9357,1314,1
9358,3267,0
9359,3180,1
9360,3529,0
9361,1339,0
9362,3135,1
9363,2830,1
9364,1636,4
9365,222,0
9366,3178,4
9367,2390,3
9368,3594,1
9369,166,0
9370,3690,2
9371,837,2
9372,310,2
9373,141,0
9374,2848,0
9375,3471,0
9376,2579,3
9377,3464,2
9378,3452,0
9379,155,1
9380,3601,1
9381,888,3
9382,2131,1
9383,3598,2
9384,1974,0
9385,3387,3
9386,2750,4
9387,2099,2
9388,2007,2
9389,512,1
9390,202,0
9391,2572,2
9392,3190,1
9393,2604,0
9394,3204,0
9395,2546,2
9396,2040,2
9397,1645,3
9398,2707,2
9399,3324,0
9400,771,1
9401,1497,1
9402,3432,0
9403,2993,3
9404,2110,2
9405,737,0
9406,2913,0
9407,2341,4
9408,2192,0
9409,208,2
9410,2049,1
9411,27,2
9412,552,1
9413,3619,1
9414,1381,3
9415,2921,3
9416,3683,1
9417,1085,0
9418,1708,2
9419,1410,0
9420,2204,0
9421,1797,0
9422,1256,2
9423,3217,1
9424,2527,1
9425,318,0
9426,3591,2
9427,2760,0
9428,3146,1
9429,648,1
9430,312,0
9431,2434,0
9432,2011,1
9433,297,1
9434,3048,2
9435,949,4
9436,3453,0
9437,1315,2
9438,1675,4
9439,907,3
9440,3655,1
9441,2035,1
9442,2797,1
9443,489,2
9444,2854,2
9445,2546,0
9446,837,0
9447,2070,2
9448,3019,0
9449,1385,2
9450,3684,0
9451,3476,3
9452,1321,0
9453,3337,0
9454,1270,4
9455,429,1
9456,2984,3
9457,3479,1
9458,778,1
9459,738,2
9460,1942,3
9461,3006,3
9462,839,2
9463,1260,1
9464,1367,0
9465,220,0
9466,1699,2
9467,434,0
9468,3662,4
9469,728,0
9470,1669,2
9471,2255,3
9472,1707,2
9473,690,1
9474,756,3
9475,1158,2
9476,73,0
9477,856,3
9478,1112,0
9479,3452,2
9480,2497,0
9481,2986,0
9482,8,1
9483,3198,1
9484,2929,1
9485,585,0
9486,1270,2
9487,3585,1
9488,2140,0
9489,3372,4
9490,3716,1
9491,153,3
9492,1552,1
9493,3678,1
9494,268,0
9495,2620,2
9496,1157,1
9497,1640,1
9498,695,0
9499,1823,2
9500,1394,1
9501,3230,2
9502,3282,1
9503,1243,0
9504,2546,3
9505,1497,0
9506,1078,1
9507,3057,0
9508,175,0
9509,1076,2
9510,1421,2
9511,2528,3
9512,3398,0
9513,2909,1
9514,634,3
9515,1404,0
9516,2315,3
9517,3039,0
9518,333,0
9519,1633,2
9520,3543,1
9521,1127,0
9522,3311,0
9523,2418,0
9524,3117,4
9525,1262,0
9526,2425,1
9527,2771,1
9528,639,1
9529,2387,0
9530,3620,2
9531,1516,3
9532,1540,2
9533,76,2
9534,3357,1
9535,357,4
9536,380,1
9537,3513,4
9538,3459,0
9539,61,1
9540,3613,0
9541,1378,2
9542,1184,1
9543,3599,1
9544,843,2
9545,3038,0
9546,63,1
9547,2215,0
9548,1298,1
9549,2007,0
9550,3247,0
9551,3603,2
9552,1080,1
9553,3154,1
9554,3224,3
9555,2257,2
9556,819,0
9557,3677,2
9558,3303,1
9559,54,3
9560,2918,1
9561,239,3
9562,505,3
9563,3456,3
9564,3538,0
9565,3136,1
9566,2236,2
9567,3203,0
9568,1269,3
9569,3608,2
9570,2867,0
9571,3317,2
9572,3683,2
9573,2352,2
9574,1396,3
9575,941,2
9576,1334,0
9577,2502,1
9578,1969,1
9579,3706,1
9580,319,0
9581,1748,4
9582,1127,2
9583,3263,3
9584,3397,1
9585,2289,0
9586,2528,1
9587,3418,3
9588,1857,0
9589,44,1
9590,2168,0
9591,3027,1
9592,1594,2
9593,3385,0
9594,2374,2
9595,1255,4
9596,1495,3
9597,3425,1
9598,2821,1
9599,3601,0
9600,253,0
9601,3691,0
9602,1827,1
9603,1383,0
9604,1428,0
9605,2957,4
9606,772,0
9607,206,0
9608,2050,0
9609,1608,3
9610,3104,3
9611,37,0
9612,3292,0
9613,2321,0
9614,1606,1
9615,1907,0
9616,26,0
9617,3658,1
9618,3659,1
9619,3383,1
9620,2885,3
9621,2487,3
9622,3338,3
9623,2100,0
9624,1712,1
9625,2744,1
9626,33,3
9627,2826,3
9628,222,4
9629,2682,1
9630,1920,0
9631,1605,1
9632,3667,1
9633,2944,0
9634,1408,0
9635,3235,0
9636,198,1
9637,3569,0
9638,3411,0
9639,773,0
9640,1934,0
9641,1357,2
9642,3202,3
9643,1245,1
9644,663,1
9645,3372,1
9646,2338,1
9647,1862,4
9648,3638,1
9649,2829,4
9650,2571,0
9651,1203,4
9652,1303,1
9653,2342,4
9654,3362,0
9655,2452,0
9656,740,0
9657,2318,0
9658,1154,1
9659,3399,1
9660,3101,0
9661,571,1
9662,3395,0
9663,1530,2
9664,3025,1
9665,3269,0
9666,3295,1
9667,1509,0
9668,2337,0
9669,3372,2
9670,1564,4
9671,627,1
9672,3444,2
9673,3016,2
9674,3109,2
9675,3111,1
9676,3680,0
9677,3288,0
9678,1854,4
9679,2890,0
9680,2998,1
9681,2328,3
9682,3281,3
9683,3372,4
9684,1471,1
9685,154,1
9686,3293,2
9687,2566,1
9688,3662,3
9689,3421,0
9690,3385,0
9691,844,0
9692,3610,1
9693,3072,0
9694,1097,0
9695,943,1
9696,1926,0
9697,479,4
9698,3354,0
9699,1244,0
9700,3467,2
9701,1503,0
9702,1208,2
9703,2151,2
9704,2150,0
9705,3138,1
9706,951,1
9707,3315,0
9708,3020,1
9709,273,1
9710,1995,0
9711,611,2
9712,2709,1
9713,3643,2
9714,1512,2
9715,1692,0
9716,2934,1
9717,1498,3
9718,606,2
9719,3722,1
9720,951,0
9721,3540,0
9722,3565,1
9723,2924,3
9724,2475,2
9725,1834,0
9726,977,2
9727,2053,0
9728,599,4
9729,3123,2
9730,2672,3
9731,3448,1
9732,1962,2
9733,1764,0
9734,3520,1
9735,3328,1
9736,2147,1
9737,1368,1
9738,2095,2
9739,3597,1
9740,3536,0
9741,3349,3
9742,923,1
9743,3623,1
9744,2863,0
9745,2905,4
9746,1382,2
9747,3273,0
9748,1571,0
9749,3714,0
9750,75,4
9751,1512,1
9752,3208,2
9753,3592,2
9754,1767,2
9755,3663,0
9756,765,0
9757,3606,3
9758,3714,1
9759,76,3
9760,784,0
9761,3721,0
9762,3566,2
9763,3165,2
9764,1695,1
9765,594,3
9766,3513,3
9767,1243,1
9768,798,3
9769,3192,2
9770,999,0
9771,2537,3
9772,638,0
9773,745,1
9774,1866,2
9775,336,1
9776,674,4
9777,878,1
9778,3665,0
9779,419,1
9780,842,1
9781,492,2
9782,767,4
9783,3476,1
9784,1852,4
9785,2195,1
9786,2872,3
9787,480,2
9788,3576,1
9789,2742,1
9790,687,0
9791,2333,1
9792,1456,0
9793,398,1
9794,2215,4
9795,3425,2
9796,596,3
9797,2968,1
9798,442,0
9799,2286,1
9800,1987,1
9801,1091,1
9802,2715,0
9803,567,3
9804,2416,0
9805,3041,1
9806,870,0
9807,194,0
9808,577,1
9809,3015,3
9810,3550,0
9811,3139,2
9812,31,2
9813,1850,0
9814,1144,1
9815,3269,0
9816,3590,0
9817,3675,1
9818,2586,0
9819,1332,1
9820,366,1
9821,1188,1
9822,2340,0
9823,2026,3
9824,3703,0
9825,673,1
9826,1943,2
9827,2757,0
9828,3054,0
9829,193,2
9830,1336,2
9831,3558,0
9832,2189,2
9833,1676,1
9834,6,0
9835,2542,3
9836,3211,0
9837,2368,0
9838,3018,2
9839,3134,0
9840,22,0
9841,3110,2
9842,582,2
9843,1750,2
9844,1608,2
9845,1420,0
9846,1238,1
9847,1492,1
9848,1037,2
9849,3382,0
9850,2717,1
9851,3577,1
9852,1012,0
9853,3279,0
9854,2144,2
9855,1153,1
9856,286,1
9857,2572,4
9858,608,0
9859,3074,3
9860,2200,1
9861,411,0
9862,3016,2
9863,3236,0
9864,2435,0
9865,3190,0
9866,1259,0
9867,3222,0
9868,1912,0
9869,99,0
9870,3328,1
9871,2315,2
9872,2670,2
9873,2308,0
9874,1633,0
9875,2003,2
9876,3241,4
9877,197,1
9878,2996,1
9879,110,3
9880,2185,0
9881,3389,1
9882,674,1
9883,156,1
9884,738,1
9885,2314,2
9886,1062,0
9887,1600,4
9888,1795,0
9889,195,0
9890,2874,3
9891,1741,2
9892,2660,2
9893,3464,0
9894,2586,2
9895,2494,4
9896,3144,1
9897,817,0
9898,23,2
9899,2049,0
9900,72,2
9901,1263,1
9902,987,1
9903,3629,0
9904,0,2
9905,108,0
9906,3649,4
9907,2564,1
9908,3677,0
9909,3518,1
9910,692,3
9911,2283,2
9912,766,0
9913,956,2
9914,3719,0
9915,2469,3
9916,386,1
9917,1888,0
9918,1956,3
9919,3318,1
9920,2134,2
9921,746,3
9922,3098,0
9923,2718,2
9924,126,2
9925,3280,1
9926,3701,0
9927,1364,0
9928,3576,2
9929,1729,1
9930,1728,3
9931,57,2
9932,36,3
9933,3244,2
9934,3461,2
9935,3429,1
9936,3494,1
9937,56,1
9938,86,0
9939,3050,2
9940,3138,1
9941,1741,0
9942,3563,1
9943,3607,1
9944,300,1
9945,3158,1
9946,3154,1
9947,1988,0
9948,3589,2
9949,3651,0
9950,1875,1
9951,173,2
9952,256,0
9953,1654,1
9954,1297,4
9955,3004,2
9956,134,2
9957,3025,2
9958,1707,3
9959,793,2
9960,786,2
9961,2648,0
9962,1199,1
9963,2096,1
9964,1154,2
9965,2951,1
9966,2817,2
9967,253,3
9968,3462,2
9969,2946,0
9970,2207,1
9971,3357,1
9972,1839,4
9973,2625,0
9974,3675,4
9975,3301,0
9976,3526,3
9977,2333,0
9978,3509,0
9979,1908,2
9980,2524,0
9981,1164,2
9982,2772,0
9983,3029,2
9984,2143,1
9985,3371,0
9986,3391,4
9987,665,0
9988,3098,1
9989,2667,0
9990,1773,0
9991,2962,2
9992,3389,1
9993,641,1
9994,484,2
9995,2787,1
9996,2577,0
9997,3311,1
9998,596,1
9999,49,0
10000,2185,2
10001,2585,2
10002,2322,0
10003,3341,3
10004,3325,0
10005,2448,3
10006,3552,0
10007,3174,0
10008,2376,3
10009,2226,1
10010,102,2
10011,3586,1
10012,1343,0
10013,1810,2
10014,3075,0
10015,415,1
10016,3257,0
10017,3653,0
10018,2505,1
10019,1901,0
10020,1387,2
10021,2242,2
10022,3326,1
10023,2921,0
10024,3295,2
10025,1263,3
10026,473,4
10027,602,0
10028,1409,3
10029,3234,1
10030,708,4
10031,3551,0
10032,3347,1
10033,1117,2
10034,1310,1
10035,2237,0
10036,1371,2
10037,3375,0
10038,417,0
10039,3247,1
10040,310,4
10041,232,0
10042,3440,1
10043,3427,4
10044,103,3
10045,841,2
10046,1489,0
10047,876,0
10048,3379,0
10049,2557,2
10050,1869,0
10051,2483,3
10052,3634,2
10053,2528,0
10054,1390,1
10055,1686,2
10056,150,0
10057,3043,1
10058,558,1
10059,1831,3
10060,1860,0
10061,2512,2
10062,2905,0
10063,3099,1
10064,2840,2
10065,1910,1
10066,1508,1
10067,1810,1
10068,3694,1
10069,185,0
10070,2747,3
10071,1929,3
10072,3649,1
10073,3346,4
10074,1476,0
10075,1287,2
10076,896,0
10077,3606,1
10078,3685,0
10079,353,4
10080,501,4
10081,946,3
10082,3149,0
10083,1058,1
10084,44,0
10085,1377,0
10086,1833,2
10087,615,0
10088,3461,4
10089,1323,1
10090,2504,1
10091,3447,2
10092,1813,3
10093,2594,3
10094,382,2
10095,3471,1
10096,3009,2
10097,7,3
10098,1096,0
10099,609,0
10100,1427,1
10101,3284,1
10102,2160,2
10103,1305,0
10104,1627,4
10105,2082,0
10106,1320,1
10107,54,1
10108,492,1
10109,1415,1
10110,3337,2
10111,1992,0
10112,966,4
10113,256,4
10114,529,0
10115,744,0
10116,3335,1
10117,864,0
10118,127,0
10119,72,0
10120,1778,3
10121,1844,1
10122,974,0
10123,539,0
10124,3582,0
10125,3578,0
10126,1203,1
10127,89,2
10128,1544,1
10129,1669,4
10130,3018,1
10131,3389,3
10132,1581,1
10133,3275,1
10134,2800,1
10135,1335,1
10136,3342,2
10137,1183,4
10138,97,2
10139,3367,3
10140,239,1
10141,1556,0
10142,3247,4
10143,3304,1
10144,1227,2
10145,1049,0
10146,3562,0
10147,3370,0
10148,1640,2
10149,1465,0
10150,2081,1
10151,2294,4
10152,2858,0
10153,1452,1
10154,3678,2
10155,3724,0
10156,1062,4
10157,1958,0
10158,647,3
10159,1799,0
10160,3673,1
10161,2033,1
10162,8,0
10163,2108,3
10164,1915,0
10165,704,0
10166,3489,3
10167,2833,1
10168,3288,3
10169,967,4
10170,3077,1
10171,1781,0
10172,835,3
10173,432,1
10174,1307,1
10175,3280,1
10176,1264,2
10177,3598,0
10178,3472,2
10179,1727,2
10180,392,1
10181,743,0
10182,1101,1
10183,2154,1
10184,895,0
10185,1227,0
10186,2834,0
10187,3230,0
10188,1912,1
10189,654,1
10190,2963,4
10191,2170,2
10192,1534,3
10193,1590,0
10194,1399,1
10195,1538,1
10196,427,4
10197,1129,0
10198,1432,3
10199,3054,3
10200,3579,0
10201,2215,2
10202,2326,0
10203,2380,1
10204,3135,0
10205,1591,1
10206,3088,1
10207,3110,4
10208,182,2
10209,3347,2
10210,3462,0
10211,1206,4
10212,3125,3
10213,3587,2
10214,2935,0
10215,80,4
10216,3156,0
10217,1967,4
10218,1275,3
10219,3427,3
10220,1579,1
10221,3349,1
10222,1882,3
10223,1962,1
10224,1847,0
10225,3008,1
10226,3396,3
10227,251,2
10228,787,0
10229,2264,0
10230,2152,3
10231,1145,2
10232,3447,4
10233,2222,0
10234,2705,1
10235,3372,0
10236,269,0
10237,3087,4
10238,2315,0
10239,443,3
10240,2947,0
10241,1487,1
10242,3037,0
10243,560,2
10244,3268,0
10245,3723,1
10246,2403,0
10247,488,1
10248,3301,3
10249,3444,1
10250,3704,1
10251,3343,1
10252,959,3
10253,28,4
10254,3224,1
10255,3687,2
10256,7,0
10257,751,0
10258,570,2
10259,944,0
10260,3222,1
10261,3668,2
10262,1599,0
10263,3655,2
10264,1866,1
10265,748,0
10266,1622,3
10267,973,2
10268,3413,1
10269,3299,0
10270,2309,0
10271,2472,1
10272,1486,3
10273,3618,3
10274,1082,3
10275,3238,2
10276,3726,1
10277,1929,2
10278,1274,0
10279,3551,0
10280,3427,2
10281,2632,0
10282,378,0
10283,406,2
10284,1759,3
10285,1478,2
10286,975,0
10287,2050,2
10288,1754,0
10289,710,0
10290,2855,0
10291,3223,2
10292,3241,4
10293,499,0
10294,3499,2
10295,2254,1
10296,3454,0
10297,2258,1
10298,3337,1
10299,2976,2
10300,1597,3
10301,2275,2
10302,149,1
10303,106,2
10304,3160,0
10305,3049,0
10306,1513,3
10307,673,2
10308,2641,4
10309,499,3
10310,2926,0
10311,18,1
10312,2719,4
10313,1861,3
10314,1089,0
10315,584,0
10316,2533,0
10317,37,0
10318,1909,1
10319,93,4
10320,3158,2
10321,3498,0
10322,3039,0
10323,1114,3
10324,3565,0
10325,1356,1
10326,3272,0
10327,3311,1
10328,3124,2
10329,213,2
10330,1979,0
10331,1718,2
10332,2789,0
10333,1567,0
10334,157,0
10335,71,0
10336,625,0
10337,2171,0
10338,1606,2
10339,2064,1
10340,2897,0
10341,3011,0
10342,3690,2
10343,644,4
10344,2188,0
10345,2882,0
10346,98,0
10347,1005,1
10348,1527,0
10349,277,1
10350,168,0
10351,2591,0
10352,163,0
10353,1031,1
10354,2574,1
10355,2751,1
10356,1388,0
10357,590,0
10358,2559,3
10359,3448,2
10360,1486,2
10361,686,3
10362,3033,0
10363,2898,0
10364,2180,1
10365,3712,0
10366,3136,2
10367,3669,1
10368,735,0
10369,372,2
10370,3416,1
10371,89,0
10372,3486,0
10373,338,0
10374,2267,1
10375,1881,0
10376,3533,1
10377,2545,2
10378,1412,0
10379,3483,0
10380,2430,1
10381,3473,3
10382,2219,0
10383,3580,1
10384,3655,3
10385,2968,0
10386,389,1
10387,27,1
10388,2527,0
10389,1671,2
10390,112,2
10391,1957,2
10392,759,0
10393,2494,2
10394,2154,0
10395,97,0
10396,3557,1
10397,453,1
10398,3244,3
10399,2725,0
10400,815,0
10401,2174,2
10402,3556,0
10403,3265,3
10404,854,1
10405,1416,0
10406,444,0
10407,3538,1
10408,3351,0
10409,57,0
10410,2885,1
10411,2327,0
10412,2078,0
10413,2532,1
10414,233,3
10415,363,3
10416,1252,2
10417,1967,0
10418,2482,0
10419,2887,0
10420,3334,3
10421,1383,2
10422,3489,1
10423,1218,0
10424,96,4
10425,3020,0
10426,1793,0
10427,1131,1
10428,3684,2
10429,3598,0
10430,3085,4
10431,158,0
10432,2653,0
10433,3599,2
10434,2166,0
10435,488,4
10436,2740,2
10437,1930,1
10438,2485,3
10439,698,2
10440,205,2
10441,1295,3
10442,2288,2
10443,3675,2
10444,1721,2
10445,2085,1
10446,2686,0
10447,24,3
10448,3433,0
10449,2132,1
10450,3687,2
10451,988,0
10452,2390,1
10453,3402,1
10454,1876,1
10455,3302,2
10456,3419,0
10457,249,0
10458,573,2
10459,1914,1
10460,3348,2
10461,491,4
10462,587,4
10463,3509,4
10464,2372,0
10465,3618,2
10466,893,2
10467,1803,2
10468,2938,2
10469,1581,0
10470,20,3
10471,3574,1
10472,3584,2
10473,1961,0
10474,1951,4
10475,2044,0
10476,2294,3
10477,629,2
10478,3280,0
10479,272,0
10480,2022,0
10481,2675,3
10482,3137,1
10483,959,4
10484,1552,0
10485,3,1
10486,1490,0
10487,2535,1
10488,1016,4
10489,3191,0
10490,1387,1
10491,2824,0
10492,1296,2
10493,3302,0
10494,509,1
10495,172,1
10496,3109,0
10497,1983,1
10498,2394,1
10499,2373,2
10500,2412,4
10501,2885,0
10502,40,0
10503,389,3
10504,2420,0
10505,3316,4
10506,1161,3
10507,2461,0
10508,2677,1
10509,3305,1
10510,24,1
10511,1307,0
10512,375,2
10513,1271,3
10514,22,0
10515,3340,0
10516,639,0
10517,3324,2
10518,2970,1
10519,975,1
10520,90,0
10521,3592,0
10522,562,0
10523,2151,4
10524,2659,1
10525,2752,1
10526,2178,1
10527,472,2
10528,1591,0
10529,3375,3
10530,615,1
10531,1097,2
10532,3326,2
10533,1402,3
10534,912,0
10535,3338,2
10536,2748,1
10537,2306,0
10538,2706,1
10539,2373,4
10540,3252,2
10541,1617,0
10542,284,0
10543,3330,3
10544,3269,1
10545,3563,3
10546,1230,1
10547,783,1
10548,273,0
10549,3454,0
10550,1277,0
10551,282,0
10552,3558,2
10553,3694,0
10554,3620,4
10555,3651,1
10556,877,1
10557,3647,1
10558,870,1
10559,2265,1
10560,3074,0
10561,3607,0
10562,3220,0
10563,2951,2
10564,1919,3
10565,2176,1
10566,2470,1
10567,2231,0
10568,794,0
10569,705,2
10570,3455,0
10571,1728,1
10572,890,0
10573,3149,3
10574,0,3
10575,3343,0
10576,1335,2
10577,3471,2
10578,3018,0
10579,1320,2
10580,2682,2
10581,711,1
10582,1710,2
10583,119,0
10584,1261,3
10585,3216,4
10586,3566,3
10587,2655,4
10588,3370,3
10589,3574,0
10590,3678,3
10591,3057,1
10592,179,2
10593,2761,0
10594,2942,1
10595,247,3
10596,25,0
10597,798,1
10598,576,2
10599,1163,1
10600,2915,1
10601,3065,1
10602,3491,0
10603,3608,3
10604,3611,2
10605,3022,0
10606,2868,0
10607,2486,1
10608,3116,0
10609,3616,2
10610,3250,1
10611,1917,0
10612,503,0
10613,3032,0
10614,1658,3
10615,3476,3
10616,3202,2
10617,3226,2
10618,3192,0
10619,2541,2
10620,1312,0
10621,3062,0
10622,3115,1
10623,2449,1
10624,1238,0
10625,793,0
10626,1523,4
10627,3512,0
10628,894,0
10629,3620,1
10630,1648,3
10631,3642,2
10632,3164,2
10633,2446,1
10634,3314,1
10635,2172,4
10636,1931,0
10637,2317,0
10638,3499,0
10639,2557,1
10640,3465,0
10641,1958,3
10642,3127,1
10643,984,1
10644,325,2
10645,1425,2
10646,965,0
10647,1299,0
10648,363,2
10649,2710,0
10650,2963,0
10651,2073,0
10652,48,1
10653,3609,1
10654,1400,0
10655,2623,1
10656,2385,1
10657,362,1
10658,1224,0
10659,2156,1
10660,2090,2
10661,3004,4
10662,155,2
10663,3648,2
10664,634,1
10665,152,1
10666,491,2
10667,2588,2
10668,3633,1
10669,868,0
10670,1642,1
10671,2265,0
10672,1796,0
10673,2066,1
10674,322,4
10675,3205,1
10676,3715,0
10677,1436,2
10678,2572,1
10679,993,2
10680,1926,3
10681,3684,0
10682,48,0
10683,1432,4
10684,3097,0
10685,1335,3
10686,2991,0
10687,3212,0
10688,1450,1
10689,2017,0
10690,1257,3
10691,2319,0
10692,1114,0
10693,1263,2
10694,1548,0
10695,1997,2
10696,3474,2
10697,3149,1
10698,779,1
10699,421,1
10700,1641,3
10701,1491,0
10702,221,2
10703,2737,1
10704,282,1
10705,3025,3
10706,1469,0
10707,201,1
10708,2816,0
10709,3094,3
10710,3405,1
10711,2512,1
10712,759,1
10713,3228,0
10714,3232,0
10715,3392,0
10716,682,0
10717,1714,2
10718,3366,3
10719,16,1
10720,2683,2
10721,3275,3
10722,698,3
10723,3634,2
10724,2836,1
10725,3508,0
10726,3239,0
10727,2756,0
10728,3557,0
10729,510,0
10730,798,0
10731,2449,2
10732,458,1
10733,1794,3
10734,3461,4
10735,2996,0
10736,1699,1
10737,225,2
10738,1978,2
10739,1054,0
10740,411,1
10741,72,3
10742,1395,0
10743,774,0
10744,1334,1
10745,629,4
10746,72,3
10747,2420,2
10748,3098,0
10749,2578,3
10750,3021,3
10751,3536,0
10752,1632,2
10753,1269,1
10754,3434,2
10755,808,0
10756,2294,2
10757,2707,4
10758,3662,0
10759,1431,0
10760,3417,1
10761,3417,0
10762,1559,4
10763,2263,0
10764,267,0
10765,2296,1
10766,1624,1
10767,2238,2
10768,3115,4
10769,3684,3
10770,152,0
10771,3159,0
10772,2086,2
10773,1507,0
10774,3027,0
10775,2630,0
10776,3273,1
10777,2927,1
10778,3071,0
10779,1761,2
10780,1483,2
10781,3203,2
10782,117,0
10783,1818,2
10784,1486,0
10785,3090,0
10786,2915,0
10787,511,2
10788,3000,2
10789,2545,1
10790,3342,2
10791,3330,2
10792,2905,3
10793,1683,0
10794,3618,0
10795,3213,4
10796,1281,0
10797,3298,1
10798,1406,3
10799,2620,3
10800,3615,0
10801,989,0
10802,184,3
10803,1526,1
10804,3314,0
10805,509,3
10806,2379,2
10807,1920,1
10808,3217,1
10809,3302,4
10810,2580,1
10811,3289,1
10812,49,1
10813,2813,1
10814,214,2
10815,3554,2
10816,1017,2
10817,3225,2
10818,3461,0
10819,73,1
10820,3068,1
10821,3414,0
10822,3307,2
10823,3574,0
10824,2741,1
10825,3338,1
10826,3604,0
10827,19,3
10828,3606,2
10829,3249,0
10830,1286,2
10831,17,3
10832,3192,2
10833,2906,0
10834,437,4
10835,469,1
10836,3663,0
10837,955,1
10838,1011,4
10839,852,1
10840,1389,0
10841,123,1
10842,599,1
10843,3621,2
10844,1522,1
10845,408,3
10846,600,2
10847,3593,1
10848,3084,1
10849,3569,1
10850,1908,4
10851,215,1
10852,270,0
10853,3092,1
10854,3008,0
10855,2473,0
10856,3695,0
10857,3689,0
10858,18,0
10859,3104,3
10860,3480,0
10861,3288,3
10862,3335,2
10863,381,0
10864,121,1
10865,96,3
10866,3479,0
10867,3671,1
10868,2586,4
10869,62,2
10870,691,3
10871,3598,1
10872,1551,0
10873,2774,1
10874,1778,2
10875,2233,0
10876,3087,4
10877,1776,1
10878,769,0
10879,1731,0
10880,2259,2
10881,959,1
10882,2310,1
10883,749,1
10884,3268,1
10885,3383,2
10886,3434,1
10887,1700,3
10888,222,2
10889,2604,1
10890,3308,1
10891,3459,1
10892,1059,0
10893,3704,1
10894,634,0
10895,264,0
10896,343,2
10897,322,3
10898,3519,0
10899,3271,1
10900,2121,0
10901,2031,0
10902,3563,2
10903,3117,4
10904,2547,4
10905,3447,4
10906,2916,0
10907,1742,2
10908,1581,2
10909,238,0
10910,109,2
10911,777,0
10912,2973,0
10913,3327,0
10914,3084,0
10915,3654,0
10916,847,0
10917,1045,1
10918,983,1
10919,2123,0
10920,340,1
10921,3297,1
10922,30,3
10923,1304,0
10924,3693,0
10925,331,0
10926,785,3
10927,3670,3
10928,1262,4
10929,3551,3
10930,1071,1
10931,2823,2
10932,2639,0
10933,1714,0
10934,1779,2
10935,122,1
10936,3632,0
10937,2273,0
10938,26,1
10939,3464,3
10940,1473,0
10941,2581,1
10942,3516,0
10943,2014,1
