id,nombre,precio,numero_cajas,tipo,tamaño,color,descripcion,dimensiones,material,carga,frecuencia,potencia,tension
2149,LÄCKÖ,119200,1,living,,,,10x2x9,Plastico,24,,,
3642,PAX,2529600,3,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
3650,PAX,3124000,2,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
2721,LINNMON / LALLE,308000,4,living,,,,5x3x6,Organico,43,,,
1654,NORDLI,1488000,5,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
3120,LINNMON / TORSKLINT,367200,1,living,,,,2x7x1,Organico,20,,,
2493,GRÖNLID,812000,4,living,,,,6x2x5,Reciclado,19,,,
745,BESTÅ,972000,5,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
470,JONAXEL,136000,1,dormitorio,Grande,Azul,Sin descripcion,,,,,,
1804,STUVA / FRITIDS,980000,1,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
2957,KLIMPEN,1828000,5,living,,,,10x4x3,Reciclado,9,,,
3608,PAX / VIKEDAL,2352000,4,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
1140,GUNDE,24000,2,living,,,,9x4x1,Plastico,47,,,
540,ALGOT,343200,4,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
1939,TROFAST,256000,1,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
186,BRÅTHULT,1592800,4,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
2603,VALLENTUNA,3337600,1,living,,,,6x10x2,Plastico,37,,,
2641,LINDVED,68000,5,living,,,,9x3x3,Reciclado,26,,,
3604,PLATSA,573600,2,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
1606,LENNART,39200,4,dormitorio,Grande,Azul,Sin descripcion,,,,,,
2568,VIMLE,3208000,5,living,,,,2x1x9,Organico,26,,,
2773,LINNMON / ODDVALD,204000,1,living,,,,5x8x2,Madera,33,,,
2037,MAMMUT,47200,4,living,,,,4x10x2,Reciclado,46,,,
824,BRUSALI,476000,5,living,,,,3x6x3,Plastico,36,,,
444,BROR,516000,1,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
300,FINNBY,119200,4,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
11,INGOLF,316000,3,living,,,,7x4x6,Plastico,34,,,
967,BESTÅ,476000,5,living,,,,10x9x10,Organico,12,,,
702,BILLY,16000,4,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
3310,HAVSTA,796000,4,living,,,,1x8x10,Organico,10,,,
3319,BESTÅ,1459600,3,living,,,,1x7x9,Organico,50,,,
1815,PÅHL,260000,4,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
2491,GRÖNLID,2000000,4,living,,,,6x8x2,Madera,15,,,
576,BILLY / OXBERG,1256000,5,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
3718,Lámpara de techo LED 60W,14990,3,iluminacion,,Blanco frío,Sin descripcion,,,,50,60,220
1739,MAMMUT,23200,5,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
483,JONAXEL,160000,1,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
1521,MELLTORP / JANINGE,879200,2,living,,,,2x7x10,Reciclado,34,,,
1220,NILSERIK,156000,4,living,,,,8x7x8,Reciclado,41,,,
2728,HOL,180000,3,living,,,,1x8x2,Madera,40,,,
3615,PAX,3108000,3,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
387,ENETRI,329600,1,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
2269,GRÖNLID,1116000,4,living,,,,4x9x4,Reciclado,48,,,
1643,KLIMPEN,160000,3,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
3230,MÖRBYLÅNGA / BERNHARD,4220000,3,living,,,,7x6x3,Organico,45,,,
1864,ANTILOP,12800,4,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
3696,Tubo LED T8,12990,5,iluminacion,,Blanco neutro,Fragil,,,,50,18,110
1309,HENRIKSDAL,32000,2,living,,,,2x7x8,Organico,12,,,
2256,SÖDERHAMN,1592000,1,living,,,,8x7x2,Organico,50,,,
951,IDÅSEN,1196000,4,living,,,,9x8x1,Organico,2,,,
1512,EKEDALEN / EKEDALEN,1876000,4,living,,,,2x10x4,Plastico,12,,,
72,NESTTUN,476000,4,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
140,NYHAMN,480000,5,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
2201,SÖDERHAMN,1040000,4,living,,,,5x4x9,Madera,50,,,
2963,BEKANT,4822400,5,living,,,,1x2x7,Organico,14,,,
2895,MELLTORP / NISSE,237600,4,living,,,,8x10x3,Organico,34,,,
3171,NORDVIKEN,796000,1,living,,,,10x6x2,Madera,49,,,
1602,JONAXEL,108000,2,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
558,BESTÅ,20000,3,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
2916,INGATORP,556000,2,living,,,,9x7x2,Plastico,50,,,
1763,TROFAST,156000,1,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
1747,FLISAT,279200,2,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
3207,ÅMLIDEN / ALVARET,540000,4,living,,,,9x2x9,Organico,30,,,
1873,STUVA / FRITIDS,664000,4,dormitorio,Grande,Azul,Sin descripcion,,,,,,
202,NYHAMN,1036000,2,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
1129,PELLO,156000,1,living,,,,1x5x1,Madera,17,,,
3111,MÖCKELBY / HENRIKSDAL,3412000,4,living,,,,5x3x3,Plastico,26,,,
264,HYLLIS,47200,2,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
2546,GRÖNLID,3840000,5,living,,,,4x10x1,Reciclado,47,,,
2803,TINGBY,159200,5,living,,,,2x6x3,Madera,44,,,
151,LYCKSELE LÖVÅS,396000,2,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
1064,LIXHULT,229600,2,living,,,,7x2x5,Plastico,30,,,
1235,HENRIKSDAL,40000,2,living,,,,8x2x1,Organico,40,,,
1152,FLINTAN,196000,1,living,,,,7x4x5,Reciclado,32,,,
2850,MELLTORP / MARIUS,119200,1,living,,,,3x2x10,Plastico,28,,,
2435,VALLENTUNA,2710400,2,living,,,,1x7x2,Plastico,28,,,
530,BERGHALLA,17600,5,dormitorio,Grande,Azul,Sin descripcion,,,,,,
877,FABRIKÖR,540800,2,living,,,,4x1x8,Madera,23,,,
1911,TROFAST,8000,3,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
1244,BEKVÄM,116000,2,living,,,,10x6x6,Plastico,47,,,
3116,RYDEBÄCK/BACKARYD / JANINGE,1116000,3,living,,,,7x3x1,Madera,12,,,
3124,BEKANT,800000,5,living,,,,1x9x9,Plastico,6,,,
1267,HAVSTEN,860000,2,living,,,,1x8x9,Organico,41,,,
611,BAGGANÄS,28000,3,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
905,LIXHULT,290400,5,living,,,,10x9x6,Organico,24,,,
3386,BILLSBRO,20000,2,living,,,,5x8x4,Reciclado,23,,,
3321,BESTÅ / EKET,1175200,1,living,,,,2x2x3,Organico,29,,,
2793,ARKELSTORP,476000,5,living,,,,7x6x3,Reciclado,30,,,
3049,LINNMON / KRILLE,308000,2,living,,,,9x4x7,Plastico,21,,,
2608,NOCKEBY,120000,3,living,,,,10x10x4,Reciclado,6,,,
1907,BLÅMES,300000,3,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
546,BESTÅ / EKET,1175200,4,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
655,BROR,1236000,4,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
759,IVAR,836000,5,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
2485,VIMLE,2012000,5,living,,,,6x4x10,Plastico,8,,,
1672,JONAXEL,128000,3,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
3607,PAX / GRIMO/VIKEDAL,3384000,2,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
2602,GRÖNLID,668000,3,living,,,,1x7x4,Reciclado,25,,,
1842,TROFAST,328000,4,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
3286,LAPPLAND,556000,3,living,,,,10x1x4,Organico,27,,,
1597,NORDVIKEN / NORRARYD,2028000,5,living,,,,10x8x9,Madera,8,,,
2689,TOFTERYD,636000,2,living,,,,10x9x7,Organico,10,,,
207,SUNDVIK,556000,4,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
474,BESTÅ,636000,5,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
2856,GODVIN,20000,2,living,,,,2x1x10,Reciclado,7,,,
1979,STACKHOLMEN,100000,4,living,,,,8x10x6,Reciclado,13,,,
2852,MELLTORP / NISSE,157600,1,living,,,,1x1x9,Organico,39,,,
662,ENERYDA,28000,3,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
1326,MÖRBYLÅNGA / BALTSAR,4852000,5,living,,,,3x4x3,Plastico,31,,,
2102,SOLLERÖN,1929600,1,living,,,,6x9x8,Madera,13,,,
3555,ELVARLI,3302400,2,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
1233,FRANKLIN,103200,2,living,,,,6x3x10,Reciclado,36,,,
310,JONAXEL,108000,5,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
322,KALLAX,360000,5,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
1726,NORDLI,1056000,5,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
167,PLATSA,1730800,4,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
2026,ÄPPLARÖ,140000,5,living,,,,5x7x8,Plastico,43,,,
1138,MARIUS,20000,5,living,,,,6x1x3,Madera,19,,,
849,BESTÅ,836000,5,living,,,,7x7x10,Madera,30,,,
181,SLÄKT,236000,1,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
2279,STOCKSUND,276000,1,living,,,,2x3x3,Reciclado,43,,,
2570,VIMLE,620000,4,living,,,,6x4x8,Reciclado,11,,,
353,EKET,348000,5,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
1081,BEKANT,1080000,3,living,,,,3x2x5,Reciclado,28,,,
1591,MÖRBYLÅNGA / VOLFGANG,3036000,4,living,,,,1x4x6,Reciclado,1,,,
3667,PLATSA,1428400,2,dormitorio,Grande,Verde,Sin descripcion,,,,,,
468,EKET,300000,4,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
2854,SUNDVIK,636800,4,living,,,,4x8x3,Organico,5,,,
533,BESTÅ,1256000,1,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
2406,GRÖNLID,680000,3,living,,,,5x5x5,Reciclado,10,,,
2983,MARKERAD,669600,1,living,,,,5x2x3,Plastico,24,,,
2336,NYHAMN,140000,2,living,,,,8x4x3,Madera,35,,,
3645,PAX,2088000,4,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
2779,VIGGJA,79200,1,living,,,,6x3x1,Madera,47,,,
2469,LYCKSELE MURBO,1236000,5,living,,,,7x10x4,Madera,12,,,
1253,STUVA / FRITIDS,316000,2,living,,,,10x3x10,Organico,34,,,
3152,EKEDALEN / EKEDALEN,1356000,4,living,,,,2x10x5,Organico,37,,,
3551,PAX,472000,4,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
2187,EKET,496000,1,living,,,,5x7x1,Plastico,18,,,
867,BESTÅ,136000,3,living,,,,3x2x5,Madera,16,,,
3580,PAX,4772000,2,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
942,HÄLLAN,1260000,4,living,,,,2x2x5,Plastico,2,,,
3692,ELVARLI,2196000,3,dormitorio,Grande,Verde,Sin descripcion,,,,,,
626,IVAR,36000,5,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
2303,EKOLSUND,200000,4,living,,,,6x4x8,Madera,22,,,
1609,SONGESAND,556000,4,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
2805,LISTERBY,556000,4,living,,,,6x4x7,Plastico,20,,,
1151,INGOLF,140000,1,living,,,,3x1x8,Reciclado,15,,,
2293,MARKERAD,873600,1,living,,,,7x7x4,Madera,40,,,
1696,NORDLI,304000,2,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
747,IVAR,196000,2,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
466,BESTÅ,728000,4,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
2061,MAMMUT,47200,1,living,,,,9x1x8,Organico,31,,,
2320,SÖDERHAMN,2220000,1,living,,,,10x6x9,Organico,13,,,
3612,PAX,2360000,1,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
2294,KIVIK,2596000,5,living,,,,3x5x8,Reciclado,25,,,
1184,NILSOVE / NORNA,339200,4,living,,,,7x2x2,Plastico,29,,,
2452,VIMLE,152000,1,living,,,,9x7x9,Madera,24,,,
2097,DUVHOLMEN,12000,5,living,,,,10x5x10,Plastico,41,,,
2300,NORSBORG,5424000,1,living,,,,9x7x8,Plastico,8,,,
1550,NORRÅKER / NORRÅKER,1012800,4,living,,,,4x10x9,Madera,41,,,
767,IVAR,316000,5,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
673,SVALNÄS,1464000,3,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
2398,GRÖNLID,2876000,1,living,,,,4x5x9,Plastico,20,,,
1891,STUVA / FÖLJA,660000,3,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
3581,PAX / BERGSBO,1800000,2,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
3417,BILLSBRO,12000,2,living,,,,4x4x10,Reciclado,20,,,
713,VITTSJÖ,632000,1,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
2458,VIMLE,648000,2,living,,,,8x8x1,Plastico,50,,,
484,EKET,63200,3,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
1669,STUVA / FRITIDS,584000,5,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
2139,KUDDARNA,39200,1,living,,,,4x1x10,Reciclado,3,,,
3519,PAX,2184000,1,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
482,BESTÅ,20000,3,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
3041,LANEBERG,556000,4,living,,,,5x7x4,Organico,27,,,
3336,BESTÅ,688000,3,living,,,,8x7x7,Organico,30,,,
518,EKET,835200,3,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
2944,LINNMON / OLOV,228000,3,living,,,,9x10x9,Plastico,8,,,
3293,FJÄLLBO,872000,4,living,,,,6x2x6,Madera,43,,,
1038,BILLSBRO,28000,3,living,,,,4x4x8,Reciclado,14,,,
2847,LINNMON / ALEX,392000,3,living,,,,3x1x1,Plastico,16,,,
834,LIATORP,1036000,5,living,,,,4x2x5,Organico,17,,,
1179,POÄNG,632000,2,living,,,,9x10x7,Plastico,15,,,
1653,PLATSA,364800,4,dormitorio,Grande,Verde,Sin descripcion,,,,,,
2008,VÄDDÖ,88800,1,living,,,,8x8x8,Organico,41,,,
2066,ASKHOLMEN,103200,5,living,,,,9x7x2,Organico,4,,,
2242,NORSBORG,1616000,3,living,,,,7x3x9,Organico,17,,,
1947,TROFAST,12000,1,dormitorio,Grande,Azul,Sin descripcion,,,,,,
2799,KRAGSTA,476000,1,living,,,,4x4x7,Plastico,48,,,
431,IVAR,620000,4,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
2974,LINNMON / KRILLE,380000,1,living,,,,2x5x10,Madera,7,,,
2397,LIDHULT,6228000,4,living,,,,2x9x7,Reciclado,18,,,
192,VALLENTUNA,3590400,4,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
2024,FANBYN,236000,4,living,,,,10x6x7,Plastico,32,,,
2924,BEKANT,1004000,5,living,,,,5x5x6,Reciclado,47,,,
3114,BEKANT,1820000,2,living,,,,3x4x4,Plastico,37,,,
2682,MELLTORP / ADDE,287200,3,living,,,,4x1x7,Plastico,50,,,
3198,EKEDALEN / ODGER,2212000,4,living,,,,8x1x9,Plastico,9,,,
1883,TROFAST,124000,1,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
2081,SOLLERÖN,990400,3,living,,,,4x4x5,Plastico,1,,,
1125,LOBERGET / BLYSKÄR,124000,3,living,,,,2x7x7,Madera,7,,,
2396,GRÖNLID,136000,3,living,,,,7x2x3,Plastico,31,,,
1400,LANEBERG / EKEDALEN,1276000,5,living,,,,6x4x8,Reciclado,10,,,
2099,SJÄLLAND,284800,4,living,,,,2x2x2,Madera,5,,,
1894,TROFAST,44000,4,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
1703,NORDLI,1312000,5,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
3710,Foco LED MR11,4990,12,iluminacion,,Blanco cálido,Bajo consumo,,,,60,3,12
2768,VILTO,69600,1,living,,,,3x3x3,Plastico,6,,,
2376,LIDHULT,3756000,5,living,,,,6x6x1,Reciclado,36,,,
1950,FALHOLMEN,1144800,4,living,,,,10x6x10,Organico,42,,,
2553,FYRESDAL,911200,3,living,,,,6x3x8,Madera,33,,,
2598,VIMLE,1008000,5,living,,,,10x8x6,Plastico,9,,,
2504,NORSBORG,288000,2,living,,,,5x1x8,Organico,20,,,
3624,PAX,3020000,3,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
2674,MICKE,360800,1,living,,,,7x3x5,Madera,33,,,
3414,PLATSA,1470400,4,living,,,,9x8x6,Madera,33,,,
2593,VIMLE,528000,1,living,,,,5x6x8,Madera,6,,,
1941,STUVA / FRITIDS,332000,1,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
46,RÅSKOG,140000,1,living,,,,10x9x7,Reciclado,5,,,
3606,ELVARLI,542400,5,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
3598,PAX,1236000,5,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
3196,DALSHULT,460000,1,living,,,,3x8x4,Reciclado,2,,,
623,MOSSARYD,23200,3,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
3307,BESTÅ,736000,3,living,,,,5x1x1,Organico,11,,,
2120,SOLLERÖN,2265600,1,living,,,,2x8x3,Reciclado,49,,,
1995,SOLLERÖN,316000,2,living,,,,7x1x2,Madera,50,,,
1729,TROFAST,196000,2,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
3040,STUVA / FÖLJA,660000,4,living,,,,2x3x6,Organico,24,,,
2193,HAVSTA,1240000,2,living,,,,1x3x1,Organico,5,,,
3251,FLYTTA,429600,5,living,,,,8x6x6,Reciclado,44,,,
2938,BEKANT,1900000,3,living,,,,4x4x10,Organico,17,,,
2862,HAVSTA,356000,5,living,,,,10x1x1,Organico,15,,,
2513,VIMLE,340000,2,living,,,,7x6x8,Plastico,4,,,
3618,PAX,3360000,5,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
3610,PAX,1700000,5,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
1927,BUSUNGE,316000,3,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
3465,BRIMNES,516000,3,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
2393,SÖDERHAMN,360000,1,living,,,,2x9x1,Organico,38,,,
2864,MAMMUT,103200,3,living,,,,9x1x3,Reciclado,46,,,
3222,KLIMPEN,1112000,2,living,,,,10x3x8,Madera,46,,,
3442,STALLARP,36000,2,living,,,,2x3x3,Reciclado,47,,,
1214,INGOLF,276000,3,living,,,,7x6x5,Plastico,36,,,
3625,PAX,2581600,2,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
3541,PAX,1960000,1,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
682,VITTSJÖ,556000,5,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
2500,NORSBORG,464000,3,living,,,,5x10x4,Reciclado,32,,,
3163,TORSBY / LEIFARNE,1340000,5,living,,,,5x7x2,Plastico,30,,,
2453,STOCKSUND,80000,2,living,,,,6x8x9,Madera,48,,,
531,BILLY / MORLIDEN,740000,3,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
1071,BESTÅ,12000,3,living,,,,3x8x9,Plastico,8,,,
2636,LACK,71200,1,living,,,,8x9x10,Plastico,14,,,
379,BROR,12000,2,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
3176,HILVER / LERBERG,348000,1,living,,,,1x2x2,Plastico,39,,,
2236,GRÖNLID,2872000,4,living,,,,2x9x2,Reciclado,28,,,
2683,HEMNES,476000,4,living,,,,1x4x6,Plastico,18,,,
3203,VEDBO,1836000,4,living,,,,4x8x7,Reciclado,19,,,
1932,STUVA / FRITIDS,436000,4,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
2296,POÄNG,137600,3,living,,,,8x4x7,Plastico,26,,,
3573,PAX,2428000,1,dormitorio,Grande,Azul,Sin descripcion,,,,,,
1613,MALM,132000,1,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
644,JONAXEL,596000,5,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
2213,FRIHETEN,1476800,1,living,,,,10x7x3,Reciclado,16,,,
3460,SMÅGÖRA,396000,2,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
1872,SUNDVIK,876000,2,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
48,BRIMNES,716000,3,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
1607,MALM,444000,3,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
2465,GRÖNLID,236000,4,living,,,,1x1x5,Madera,28,,,
2006,TOSTERÖ,60000,1,living,,,,2x1x5,Reciclado,45,,,
2337,VALLENTUNA,544000,1,living,,,,3x2x8,Plastico,28,,,
3402,BILLSBRO,12000,5,living,,,,2x8x2,Reciclado,40,,,
251,LIDHULT,6298400,4,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
2832,MELLTORP / NILSOVE,711200,1,living,,,,9x8x1,Reciclado,8,,,
1015,BESTÅ,2168000,5,living,,,,2x5x9,Organico,44,,,
3509,PAX,4208000,5,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
2830,LINNMON / ALEX,440000,5,living,,,,7x5x4,Plastico,37,,,
3172,LINNMON / ALVARET,351200,3,living,,,,2x5x4,Organico,11,,,
2824,LINNMON / GODVIN,300800,3,living,,,,3x4x6,Madera,12,,,
2070,STEGÖN,12960,4,living,,,,3x4x10,Organico,1,,,
1819,BUNSÖ,55200,1,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
1300,EKEDALEN,276000,5,living,,,,10x3x9,Madera,22,,,
1398,HATTEFJÄLL,836000,3,living,,,,8x6x9,Madera,5,,,
3493,TRYSIL,716000,4,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
1318,ANTILOP,16000,2,living,,,,10x4x10,Plastico,16,,,
1805,PÅHL,360000,4,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
2919,STUVA,436000,1,living,,,,8x7x6,Madera,35,,,
1899,TROFAST,380000,5,dormitorio,Grande,Verde,Sin descripcion,,,,,,
2323,VALLENTUNA,48000,5,living,,,,1x10x10,Organico,9,,,
803,TIMMERVIKEN,92000,5,living,,,,7x10x7,Plastico,28,,,
723,KALLRÖR,36000,2,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
377,LIATORP,796000,1,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
2071,SJÄLLAND,1520000,1,living,,,,8x7x2,Organico,21,,,
3138,EKEDALEN / EKEDALEN,1356000,3,living,,,,2x10x7,Madera,9,,,
24,EKEDALEN,276000,4,living,,,,9x6x7,Plastico,43,,,
3439,KALLRÖR,36000,2,living,,,,6x8x2,Madera,35,,,
1009,LAXVIKEN,140000,5,living,,,,3x3x10,Madera,19,,,
3129,TORSBY / VOLFGANG,1916000,3,living,,,,9x9x3,Plastico,31,,,
2761,INGATORP,476000,2,living,,,,3x4x2,Reciclado,49,,,
3582,PAX,4276000,1,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
3567,SUNDLANDET,572800,2,dormitorio,Grande,Azul,Sin descripcion,,,,,,
2228,SÖDERHAMN,3352000,2,living,,,,5x8x2,Madera,25,,,
551,ALGOT,146880,2,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
2150,FRÖSÖN/DUVHOLMEN,56000,3,living,,,,6x7x10,Madera,33,,,
3006,GERTON / TORSKLINT,636000,5,living,,,,10x9x6,Plastico,20,,,
378,BESTÅ,1296000,4,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
2731,YPPERLIG,196000,3,living,,,,5x2x5,Plastico,34,,,
2157,SJÄLLAND,2481600,2,living,,,,3x2x1,Madera,49,,,
1936,TROFAST,156000,5,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
3192,LISABO / RÖNNINGE,1660000,3,living,,,,7x9x9,Organico,34,,,
220,VIMLE,2356000,2,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
2009,LÄCKÖ,394400,2,living,,,,3x4x6,Organico,20,,,
864,BEKANT,1111200,5,living,,,,3x3x7,Reciclado,40,,,
1937,TROFAST,220000,4,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
1812,TROFAST,220000,2,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
1601,NORDVIKEN / LEIFARNE,1820000,3,living,,,,5x2x3,Madera,9,,,
97,TARVA,696800,3,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
1565,EKEDALEN / LEIFARNE,1260000,3,living,,,,6x8x6,Reciclado,15,,,
2326,GRÖNLID,3348000,1,living,,,,2x7x7,Madera,42,,,
3656,ELVARLI,902400,3,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
3649,PAX,3108000,5,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
2110,FREKVENS,495200,4,living,,,,4x1x4,Organico,16,,,
1492,NORRÅKER / RÖNNINGE,868000,4,living,,,,2x2x4,Organico,22,,,
2795,SONGESAND,124000,1,living,,,,1x4x1,Reciclado,44,,,
1784,SUNDVIK,112000,3,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
584,BESTÅ,100000,5,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
1335,LERHAMN,783200,5,living,,,,10x9x1,Organico,47,,,
2954,SMÅGÖRA,372000,3,living,,,,10x6x5,Reciclado,46,,,
1852,SMÅGÖRA,396000,5,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
2335,NORSBORG,3376000,1,living,,,,5x8x2,Organico,21,,,
3267,TORNVIKEN,796000,1,living,,,,10x6x4,Plastico,15,,,
257,JONAXEL,732000,5,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
3284,BESTÅ,1976000,3,living,,,,8x4x5,Plastico,12,,,
3216,EKEDALEN / ODGER,1580000,5,living,,,,2x3x5,Organico,37,,,
2352,NORSBORG,1344000,4,living,,,,7x1x6,Madera,22,,,
