id,id_producto,peso,descripcion
4,2131,1.0,Fragil
0,3042,8.6,Sin descripcion
2,1862,6.2,Sin descripcion
3,625,10.5,Fragil
0,923,3.8,Fragil
1,333,4.0,Fragil
1,1795,1.9,Sin descripcion
1,3378,7.7,Fragil
0,825,10.3,Fragil
0,3528,4.1,Sin descripcion
0,3404,8.0,Sin descripcion
2,2180,3.9,Fragil
0,3671,3.6,Sin descripcion
2,2056,6.2,Fragil
1,2538,2.8,Fragil
2,297,3.1,Fragil
1,3574,5.2,Fragil
0,418,7.9,Fragil
2,2994,7.7,Sin descripcion
1,2041,6.4,Sin descripcion
2,3629,10.2,Sin descripcion
1,33,1.4,Sin descripcion
2,2137,3.9,Sin descripcion
0,570,2.8,Sin descripcion
3,96,2.2,Fragil
1,13,1.4,Sin descripcion
2,1753,9.2,Fragil
1,1089,6.4,Sin descripcion
1,2274,3.4,Fragil
2,907,3.0,Sin descripcion
1,3634,6.2,Fragil
0,2822,3.4,Sin descripcion
1,18,8.1,Fragil
1,1345,9.2,Fragil
0,3710,10.5,Sin descripcion
0,2077,2.5,Sin descripcion
2,39,3.8,Fragil
0,2149,9.9,Sin descripcion
2,2905,10.6,Sin descripcion
1,17,5.7,Sin descripcion
0,916,9.4,Fragil
3,3251,4.7,Fragil
4,3620,4.9,Sin descripcion
0,3585,5.1,Fragil
1,2127,1.2,Sin descripcion
1,187,5.6,Sin descripcion
2,1016,9.4,Fragil
0,3465,10.9,Fragil
1,2457,5.5,Fragil
1,1607,3.5,Fragil
0,2500,3.8,Fragil
3,2066,7.3,Sin descripcion
1,3662,3.5,Fragil
0,1226,6.9,Fragil
2,2610,1.0,Fragil
4,1242,6.5,Fragil
0,2624,7.6,Sin descripcion
0,1087,9.3,Fragil
0,1100,3.6,Sin descripcion
0,2687,9.3,Sin descripcion
2,1038,4.4,Fragil
0,1294,2.8,Fragil
3,3178,8.9,Sin descripcion
1,3378,7.7,Fragil
0,1046,2.6,Sin descripcion
1,1137,5.2,Fragil
1,3163,6.3,Sin descripcion
1,2376,2.1,Fragil
1,735,10.7,Sin descripcion
4,3370,4.3,Fragil
0,334,3.5,Sin descripcion
1,3201,1.3,Sin descripcion
3,3472,10.1,Sin descripcion
0,3707,9.3,Fragil
1,107,10.2,Sin descripcion
0,530,9.3,Fragil
2,2803,2.2,Sin descripcion
2,1096,1.4,Sin descripcion
1,3216,10.9,Fragil
2,1731,3.1,Fragil
1,428,1.2,Sin descripcion
3,310,8.3,Sin descripcion
1,2444,2.6,Sin descripcion
4,2990,10.7,Fragil
2,3134,1.2,Fragil
1,3231,4.2,Sin descripcion
4,2309,2.2,Sin descripcion
2,1150,2.1,Sin descripcion
1,1611,9.8,Sin descripcion
0,2674,2.9,Fragil
1,2932,3.4,Sin descripcion
3,3493,9.3,Fragil
0,1729,6.8,Sin descripcion
1,3111,9.6,Sin descripcion
1,1124,2.9,Fragil
1,517,4.4,Fragil
0,1479,10.0,Sin descripcion
0,342,9.7,Fragil
0,1268,8.6,Fragil
0,514,2.2,Sin descripcion
0,3335,10.8,Sin descripcion
1,3648,7.4,Sin descripcion
1,1440,5.7,Sin descripcion
1,267,6.9,Sin descripcion
2,3637,1.7,Sin descripcion
1,1191,7.8,Fragil
0,190,5.6,Fragil
0,1705,2.5,Fragil
2,3027,8.8,Fragil
1,3101,1.2,Fragil
0,3055,9.8,Fragil
4,158,6.2,Fragil
0,3554,4.3,Fragil
3,2418,6.7,Sin descripcion
1,893,2.5,Fragil
0,678,8.6,Fragil
0,2060,5.1,Sin descripcion
0,3120,1.9,Fragil
0,3338,2.6,Sin descripcion
0,580,2.4,Sin descripcion
1,3451,2.5,Fragil
0,2223,1.1,Sin descripcion
1,3089,5.2,Fragil
2,2030,10.9,Sin descripcion
3,2334,7.3,Fragil
0,1929,1.4,Sin descripcion
3,1811,8.5,Fragil
1,2598,10.0,Fragil
1,957,7.5,Fragil
0,1381,4.8,Fragil
4,1779,9.5,Fragil
2,2538,8.4,Fragil
0,2777,6.8,Fragil
2,2864,8.7,Fragil
0,3095,1.9,Sin descripcion
3,587,6.5,Sin descripcion
1,844,6.7,Sin descripcion
3,1685,9.7,Sin descripcion
1,375,10.6,Fragil
1,770,7.9,Sin descripcion
1,1600,1.1,Sin descripcion
3,1109,6.2,Sin descripcion
1,3571,7.0,Sin descripcion
0,89,10.2,Fragil
0,1174,4.0,Fragil
1,151,4.1,Fragil
1,569,10.2,Sin descripcion
2,2881,3.6,Fragil
0,2155,3.1,Sin descripcion
3,633,7.6,Fragil
0,1240,6.9,Fragil
3,1459,8.7,Fragil
0,271,8.8,Fragil
0,404,1.8,Sin descripcion
2,1269,8.9,Fragil
2,832,3.2,Sin descripcion
0,3086,6.6,Fragil
1,1224,4.4,Sin descripcion
1,1337,6.8,Sin descripcion
1,3348,10.5,Sin descripcion
0,1189,7.0,Sin descripcion
0,3444,2.7,Fragil
0,3251,9.2,Fragil
0,3028,3.6,Fragil
1,2065,4.7,Sin descripcion
0,362,5.1,Fragil
1,2255,7.8,Fragil
0,1263,5.0,Sin descripcion
3,2951,6.5,Sin descripcion
0,3681,5.0,Fragil
3,2416,6.5,Fragil
3,3687,4.2,Sin descripcion
3,2563,8.0,Fragil
1,2506,10.1,Fragil
2,3207,4.2,Fragil
0,3130,10.6,Fragil
0,1629,3.5,Sin descripcion
2,240,8.1,Sin descripcion
0,2917,1.6,Fragil
0,2325,1.8,Fragil
2,3539,6.9,Sin descripcion
1,3024,1.2,Fragil
0,1392,2.7,Sin descripcion
0,1014,5.5,Fragil
0,3538,7.4,Sin descripcion
0,1695,8.7,Sin descripcion
3,1493,6.9,Sin descripcion
0,2107,3.1,Fragil
1,2801,2.1,Fragil
2,215,7.4,Fragil
2,604,6.3,Fragil
0,2747,3.8,Fragil
3,1452,8.5,Fragil
2,2284,4.9,Fragil
0,3128,7.7,Sin descripcion
0,2997,4.8,Sin descripcion
3,2849,3.2,Sin descripcion
0,1738,9.0,Sin descripcion
4,2418,2.6,Fragil
2,1942,4.4,Fragil
0,366,2.3,Fragil
0,2804,2.1,Fragil
2,1459,10.6,Sin descripcion
0,3426,8.9,Sin descripcion
0,3568,9.6,Sin descripcion
2,1890,5.6,Fragil
0,344,4.9,Sin descripcion
0,3418,7.3,Fragil
1,11,6.4,Sin descripcion
0,1319,1.7,Fragil
0,321,7.0,Fragil
0,2377,1.2,Sin descripcion
3,3243,7.9,Fragil
1,653,1.6,Fragil
3,3283,9.0,Fragil
0,2553,9.6,Sin descripcion
1,2468,2.9,Fragil
0,2566,7.6,Sin descripcion
3,510,6.3,Fragil
2,3344,5.1,Fragil
3,3481,6.7,Sin descripcion
1,721,8.2,Sin descripcion
0,1443,3.5,Fragil
0,3417,5.5,Sin descripcion
0,1264,3.8,Sin descripcion
1,3635,10.8,Fragil
2,1052,3.1,Fragil
2,3121,2.5,Fragil
2,3632,10.8,Fragil
3,3243,7.9,Fragil
0,3040,3.4,Fragil
1,2002,2.9,Fragil
1,3126,7.3,Fragil
1,718,7.7,Fragil
3,724,4.9,Fragil
2,1432,7.7,Sin descripcion
3,223,9.0,Fragil
2,3054,8.2,Sin descripcion
1,612,4.3,Sin descripcion
3,810,3.0,Fragil
2,1013,2.8,Sin descripcion
1,233,3.1,Sin descripcion
3,1371,4.4,Sin descripcion
0,717,5.9,Fragil
0,3358,2.2,Sin descripcion
0,2597,5.3,Sin descripcion
0,3275,1.1,Sin descripcion
3,2572,2.3,Sin descripcion
1,589,4.3,Sin descripcion
2,482,3.7,Fragil
3,2994,3.4,Sin descripcion
3,1718,1.1,Sin descripcion
1,251,2.0,Sin descripcion
2,2771,9.9,Sin descripcion
1,2523,8.4,Fragil
2,1907,5.5,Sin descripcion
0,3009,2.3,Sin descripcion
1,480,1.1,Fragil
1,253,8.5,Fragil
1,186,6.0,Fragil
3,50,4.5,Fragil
0,1332,3.7,Fragil
2,1815,2.9,Fragil
4,1666,7.7,Sin descripcion
1,2193,4.0,Sin descripcion
0,2092,4.1,Sin descripcion
0,752,7.2,Fragil
3,3072,5.6,Sin descripcion
1,1880,1.2,Fragil
3,2364,5.2,Fragil
2,421,3.6,Fragil
2,37,7.9,Sin descripcion
2,2192,9.2,Sin descripcion
0,1353,2.1,Sin descripcion
3,3416,8.6,Sin descripcion
1,1821,3.5,Fragil
0,1732,7.6,Fragil
1,427,6.1,Fragil
1,897,4.2,Fragil
2,2511,6.6,Fragil
3,3648,6.6,Fragil
0,3642,2.2,Sin descripcion
1,307,10.4,Sin descripcion
0,1782,8.4,Sin descripcion
1,927,5.1,Sin descripcion
0,641,7.0,Sin descripcion
1,1643,3.8,Sin descripcion
4,1531,1.5,Fragil
0,445,4.2,Sin descripcion
1,1742,7.4,Sin descripcion
3,3163,1.3,Sin descripcion
2,759,6.7,Fragil
0,768,4.4,Sin descripcion
0,2529,1.6,Fragil
3,2692,5.3,Sin descripcion
0,3149,8.3,Sin descripcion
0,1251,7.3,Fragil
0,2370,8.4,Fragil
1,1341,3.0,Fragil
1,3147,6.9,Sin descripcion
2,223,3.6,Fragil
3,3684,9.8,Fragil
2,2303,3.0,Fragil
1,850,7.7,Fragil
3,1533,6.2,Fragil
3,2184,5.2,Fragil
0,3450,2.6,Fragil
0,2389,7.0,Sin descripcion
1,1464,10.9,Fragil
0,3577,10.5,Fragil
1,3479,2.3,Fragil
2,3257,6.5,Fragil
2,2118,4.2,Sin descripcion
0,2904,3.3,Fragil
1,3568,4.1,Fragil
1,1366,5.6,Sin descripcion
0,662,4.0,Fragil
3,3360,10.3,Sin descripcion
4,562,2.3,Fragil
1,199,10.8,Fragil
1,2809,8.3,Fragil
2,937,10.6,Fragil
1,3149,6.2,Sin descripcion
0,2892,10.0,Sin descripcion
2,2778,2.4,Fragil
0,1965,1.6,Sin descripcion
4,3342,1.0,Fragil
0,3122,9.3,Fragil
0,1099,1.1,Fragil
3,3589,10.0,Fragil
0,135,9.3,Sin descripcion
1,2892,9.6,Fragil
1,1831,6.5,Fragil
3,1665,9.6,Sin descripcion
1,391,1.2,Fragil
0,30,1.7,Sin descripcion
1,2215,3.2,Fragil
4,321,7.6,Fragil
1,3004,5.9,Fragil
0,2216,5.7,Sin descripcion
0,1289,8.3,Sin descripcion
2,1704,10.4,Sin descripcion
0,3668,9.4,Fragil
2,3054,8.2,Sin descripcion
2,1350,4.3,Sin descripcion
4,2323,4.6,Sin descripcion
3,3464,6.5,Fragil
2,178,1.6,Fragil
0,2065,10.9,Fragil
0,2396,2.1,Sin descripcion
0,1806,10.8,Sin descripcion
3,2640,5.4,Fragil
0,400,2.4,Fragil
1,2600,9.4,Sin descripcion
1,3407,7.0,Fragil
2,3668,4.2,Sin descripcion
1,733,4.9,Sin descripcion
2,1223,5.8,Sin descripcion
2,1400,8.7,Fragil
0,2774,10.6,Fragil
0,3208,1.9,Fragil
3,122,7.6,Sin descripcion
0,2267,1.9,Sin descripcion
4,1896,3.6,Fragil
2,3245,8.0,Fragil
3,3320,6.7,Fragil
1,234,9.8,Fragil
2,2460,3.6,Sin descripcion
2,3177,1.4,Fragil
0,1600,4.1,Sin descripcion
1,2083,9.7,Fragil
4,75,9.4,Fragil
2,2967,5.0,Sin descripcion
1,2585,10.7,Sin descripcion
1,461,10.1,Fragil
0,3245,3.7,Fragil
3,211,1.2,Sin descripcion
1,2272,9.1,Sin descripcion
0,534,3.8,Fragil
2,512,2.2,Sin descripcion
3,2,9.4,Fragil
0,136,3.2,Fragil
1,3094,7.2,Sin descripcion
3,2446,10.0,Sin descripcion
2,3389,3.2,Fragil
3,3029,9.9,Fragil
0,2960,10.0,Sin descripcion
0,1886,5.2,Fragil
2,3144,3.9,Fragil
1,2070,6.6,Fragil
0,518,1.1,Sin descripcion
1,797,5.8,Fragil
1,3290,6.6,Sin descripcion
4,490,2.5,Fragil
1,180,1.5,Fragil
4,3157,8.2,Sin descripcion
2,2715,4.7,Fragil
0,2018,6.2,Fragil
3,3640,4.9,Sin descripcion
3,437,3.2,Fragil
1,2369,4.9,Fragil
4,1834,5.3,Fragil
1,1960,3.3,Sin descripcion
1,1232,9.7,Sin descripcion
0,617,1.4,Fragil
3,1177,10.9,Sin descripcion
0,85,5.7,Sin descripcion
3,2963,1.2,Sin descripcion
2,3619,7.1,Fragil
2,2963,3.2,Sin descripcion
0,2643,8.0,Fragil
0,3589,4.5,Fragil
0,3399,1.9,Fragil
4,367,10.8,Fragil
0,1303,6.7,Fragil
0,2444,9.0,Fragil
4,3373,2.0,Sin descripcion
3,2086,10.1,Sin descripcion
3,2387,1.7,Sin descripcion
1,1086,7.6,Sin descripcion
4,2067,5.1,Fragil
2,2037,2.6,Sin descripcion
2,3610,10.1,Fragil
4,2585,9.8,Fragil
1,3245,8.6,Fragil
0,3079,4.7,Fragil
0,1093,7.6,Fragil
2,2046,4.5,Sin descripcion
1,942,5.7,Sin descripcion
0,3056,6.6,Sin descripcion
2,683,5.4,Fragil
1,3148,1.1,Sin descripcion
2,245,4.1,Fragil
3,2283,4.0,Fragil
3,2975,6.7,Sin descripcion
0,3719,3.2,Fragil
0,3286,8.1,Sin descripcion
0,1247,2.1,Fragil
1,3257,7.1,Sin descripcion
0,3255,4.2,Fragil
3,3216,2.1,Fragil
0,2471,2.2,Fragil
0,3210,7.5,Sin descripcion
1,209,3.0,Fragil
2,3353,6.6,Fragil
3,1884,10.0,Sin descripcion
2,3424,1.2,Fragil
0,3547,4.4,Fragil
2,972,5.8,Fragil
1,933,3.8,Sin descripcion
0,3676,10.2,Fragil
3,336,3.7,Sin descripcion
2,122,2.4,Fragil
1,116,1.4,Fragil
1,261,10.4,Sin descripcion
1,539,1.7,Fragil
4,3548,4.9,Fragil
3,3061,10.3,Sin descripcion
2,2691,4.9,Sin descripcion
0,1058,4.0,Sin descripcion
2,294,4.8,Sin descripcion
0,56,7.9,Sin descripcion
0,1133,4.0,Sin descripcion
3,542,6.6,Fragil
3,3458,5.0,Fragil
0,3398,9.1,Sin descripcion
4,42,9.0,Fragil
4,3373,2.0,Sin descripcion
3,77,7.6,Fragil
4,3329,4.4,Fragil
0,762,5.3,Sin descripcion
1,1252,8.2,Fragil
1,365,8.4,Fragil
2,2937,8.4,Sin descripcion
1,888,3.0,Sin descripcion
3,2596,2.2,Fragil
1,2956,3.6,Sin descripcion
1,318,5.5,Sin descripcion
2,1864,4.0,Sin descripcion
3,1014,4.5,Fragil
3,645,5.1,Fragil
1,3439,5.7,Fragil
0,2555,7.1,Sin descripcion
3,1596,3.5,Sin descripcion
0,3594,6.5,Sin descripcion
1,1403,5.9,Sin descripcion
4,79,3.4,Fragil
0,456,6.1,Sin descripcion
0,564,1.1,Fragil
1,1331,1.9,Sin descripcion
2,2739,7.2,Fragil
3,3398,10.6,Sin descripcion
2,2255,10.6,Fragil
0,840,2.4,Fragil
4,2248,1.2,Fragil
4,2190,9.4,Sin descripcion
2,3041,5.6,Sin descripcion
2,2591,4.9,Sin descripcion
3,2246,7.1,Sin descripcion
1,3550,8.4,Fragil
1,3715,5.1,Sin descripcion
1,1767,2.5,Sin descripcion
1,2365,3.8,Sin descripcion
0,1315,9.8,Fragil
3,2197,6.2,Sin descripcion
1,1908,5.1,Fragil
3,3110,9.9,Fragil
0,3180,9.5,Fragil
0,795,6.4,Sin descripcion
1,3255,6.6,Sin descripcion
1,3286,1.2,Fragil
1,1330,3.2,Sin descripcion
2,991,6.5,Fragil
3,3015,1.6,Sin descripcion
1,2633,3.9,Sin descripcion
0,3066,3.4,Fragil
3,1467,5.5,Sin descripcion
0,1750,4.9,Fragil
3,1852,6.2,Sin descripcion
3,1092,4.8,Fragil
2,2389,9.3,Sin descripcion
0,30,1.7,Sin descripcion
1,1025,7.3,Fragil
2,3241,7.3,Fragil
1,3558,5.6,Fragil
1,2906,5.8,Sin descripcion
4,1831,4.3,Fragil
0,3510,10.9,Fragil
0,3224,1.6,Fragil
0,3420,3.2,Sin descripcion
1,1828,7.7,Sin descripcion
0,968,7.6,Sin descripcion
3,1041,2.9,Fragil
2,3682,5.8,Sin descripcion
0,3193,4.6,Fragil
0,3535,1.3,Sin descripcion
3,3351,10.6,Sin descripcion
0,2813,3.0,Fragil
0,1882,6.6,Fragil
0,2925,7.5,Fragil
0,196,5.9,Fragil
1,2475,10.4,Sin descripcion
2,2370,3.0,Fragil
2,2622,10.0,Fragil
0,3534,3.1,Sin descripcion
1,3296,5.5,Sin descripcion
0,3334,7.7,Fragil
2,1901,10.6,Sin descripcion
1,3301,7.6,Fragil
0,2724,5.8,Fragil
3,516,5.6,Fragil
0,458,2.7,Fragil
2,3380,2.0,Fragil
3,974,10.7,Sin descripcion
1,2278,8.2,Sin descripcion
0,2036,1.7,Fragil
2,76,2.4,Fragil
1,2063,2.3,Sin descripcion
1,1197,5.1,Sin descripcion
0,1043,3.9,Sin descripcion
1,1228,6.6,Fragil
3,479,4.8,Sin descripcion
1,979,2.5,Sin descripcion
4,2033,10.8,Fragil
0,3260,3.0,Fragil
1,3049,9.4,Sin descripcion
2,539,5.9,Sin descripcion
1,3185,10.9,Fragil
1,3084,9.4,Sin descripcion
4,1311,4.7,Sin descripcion
0,88,1.9,Fragil
1,2025,7.2,Sin descripcion
1,315,4.5,Sin descripcion
0,3201,5.5,Fragil
1,3161,1.0,Sin descripcion
2,3131,7.4,Sin descripcion
4,818,10.1,Sin descripcion
1,1194,7.4,Sin descripcion
2,788,2.0,Sin descripcion
2,2747,9.6,Fragil
0,13,10.3,Fragil
2,2171,9.8,Sin descripcion
4,1998,6.7,Fragil
0,931,6.6,Fragil
1,2544,5.1,Sin descripcion
2,824,6.4,Fragil
0,3502,10.4,Sin descripcion
0,827,4.5,Sin descripcion
2,1143,10.9,Sin descripcion
0,2173,2.7,Sin descripcion
4,1212,6.8,Sin descripcion
2,1551,1.1,Fragil
1,3427,8.7,Fragil
1,3317,3.4,Fragil
1,3147,6.9,Sin descripcion
0,3134,7.7,Fragil
3,766,4.0,Sin descripcion
0,2839,7.5,Sin descripcion
0,3249,8.2,Sin descripcion
2,2342,3.7,Sin descripcion
4,1905,2.1,Sin descripcion
1,3639,10.9,Fragil
0,1971,6.0,Fragil
4,1453,9.0,Sin descripcion
0,2201,1.7,Sin descripcion
0,2536,1.1,Fragil
0,1784,2.8,Fragil
1,789,9.5,Fragil
0,2629,6.3,Sin descripcion
1,2417,7.6,Sin descripcion
1,355,10.9,Fragil
1,3067,9.9,Fragil
0,1153,3.0,Sin descripcion
3,2003,7.5,Sin descripcion
3,589,7.8,Fragil
3,2362,10.2,Sin descripcion
2,3565,6.7,Fragil
2,72,4.1,Fragil
1,2940,6.6,Fragil
0,176,4.7,Sin descripcion
2,3253,5.0,Fragil
0,1921,7.0,Fragil
0,821,1.6,Fragil
3,3368,10.6,Fragil
4,3124,5.1,Sin descripcion
1,3238,5.9,Sin descripcion
2,602,5.9,Sin descripcion
0,3085,4.9,Sin descripcion
0,1430,5.4,Fragil
2,3328,5.7,Sin descripcion
1,1735,2.2,Fragil
2,1968,3.7,Fragil
2,3534,5.8,Sin descripcion
0,368,7.9,Sin descripcion
1,3556,1.8,Fragil
0,3478,2.0,Sin descripcion
0,1982,8.7,Sin descripcion
1,3335,5.4,Fragil
1,1133,5.5,Sin descripcion
0,2876,10.2,Sin descripcion
2,3494,5.2,Fragil
3,3058,6.6,Fragil
3,80,6.0,Fragil
1,3712,8.7,Sin descripcion
0,3496,8.3,Sin descripcion
2,153,9.6,Fragil
1,2288,2.9,Sin descripcion
4,2598,8.0,Fragil
2,3157,1.2,Sin descripcion
0,1167,1.9,Fragil
1,2153,2.5,Sin descripcion
0,3525,1.4,Fragil
0,3500,3.7,Fragil
2,2485,4.3,Fragil
1,2986,8.2,Sin descripcion
2,658,8.2,Fragil
1,944,7.5,Sin descripcion
2,1317,8.0,Sin descripcion
1,1936,1.0,Sin descripcion
2,2375,10.3,Sin descripcion
0,2499,7.4,Sin descripcion
0,2069,3.6,Sin descripcion
0,869,8.8,Fragil
0,3042,8.6,Sin descripcion
3,3513,5.6,Sin descripcion
3,2904,9.8,Fragil
1,3437,3.1,Fragil
1,2778,1.7,Fragil
0,686,7.2,Fragil
0,3727,1.3,Fragil
0,3167,3.5,Fragil
0,2141,1.6,Fragil
1,2889,9.5,Sin descripcion
0,3032,9.0,Sin descripcion
1,1792,8.3,Sin descripcion
0,573,6.1,Sin descripcion
1,3167,6.6,Fragil
1,2660,4.2,Fragil
2,1524,5.4,Sin descripcion
1,214,1.2,Sin descripcion
0,831,5.3,Fragil
2,1133,4.9,Fragil
0,1284,9.8,Sin descripcion
0,3088,3.9,Fragil
1,2054,3.6,Sin descripcion
0,2769,5.0,Sin descripcion
3,711,8.0,Sin descripcion
2,3015,3.9,Fragil
2,1790,5.3,Fragil
3,1505,7.1,Fragil
2,3195,4.4,Fragil
0,2163,7.1,Fragil
2,197,8.7,Fragil
3,210,4.8,Sin descripcion
4,1264,5.5,Fragil
4,3249,9.8,Sin descripcion
1,3558,5.6,Fragil
0,2719,1.8,Sin descripcion
3,2793,5.0,Sin descripcion
2,1958,10.0,Sin descripcion
0,2012,4.2,Sin descripcion
0,673,4.8,Sin descripcion
0,814,5.9,Fragil
1,2730,7.3,Sin descripcion
0,1485,7.2,Fragil
0,60,9.7,Sin descripcion
0,2207,8.1,Fragil
2,1070,7.3,Sin descripcion
1,3576,5.3,Fragil
0,1104,10.1,Fragil
2,3165,1.2,Sin descripcion
1,1274,5.2,Sin descripcion
2,446,5.6,Fragil
2,3669,8.9,Sin descripcion
1,1424,10.8,Sin descripcion
2,2802,10.4,Fragil
2,2469,6.6,Sin descripcion
2,734,10.3,Fragil
1,748,5.5,Sin descripcion
3,690,2.7,Fragil
2,1059,4.1,Sin descripcion
0,2019,4.0,Sin descripcion
1,3616,3.7,Fragil
3,3499,6.8,Sin descripcion
1,546,7.2,Fragil
0,3093,7.2,Fragil
2,150,2.3,Sin descripcion
2,3149,9.5,Fragil
1,287,4.2,Fragil
4,2485,2.6,Sin descripcion
4,1721,4.8,Sin descripcion
1,2719,7.5,Sin descripcion
1,2113,8.7,Fragil
0,66,5.5,Fragil
1,1903,9.4,Sin descripcion
2,1266,4.8,Fragil
2,3115,5.1,Sin descripcion
3,875,4.2,Fragil
0,2640,1.1,Sin descripcion
3,1099,8.1,Sin descripcion
1,1119,5.4,Sin descripcion
2,813,7.5,Sin descripcion
0,460,8.3,Sin descripcion
0,3498,4.7,Fragil
3,466,10.7,Sin descripcion
0,133,5.4,Fragil
2,3660,3.1,Fragil
1,3633,2.7,Sin descripcion
2,3535,10.7,Sin descripcion
3,3428,10.5,Fragil
0,3352,7.0,Sin descripcion
1,3431,7.1,Fragil
4,938,3.5,Fragil
1,2055,3.3,Fragil
2,1935,7.3,Fragil
2,525,1.5,Fragil
1,2736,7.2,Sin descripcion
0,1495,4.8,Fragil
1,1803,4.1,Sin descripcion
0,3198,7.8,Fragil
1,3391,5.8,Fragil
1,3353,2.6,Sin descripcion
0,439,10.8,Sin descripcion
3,1636,9.6,Fragil
2,2087,2.7,Fragil
3,3095,3.8,Fragil
0,1175,1.6,Fragil
0,82,8.5,Fragil
0,429,10.4,Fragil
0,2152,3.2,Fragil
3,3414,9.6,Fragil
1,2116,2.3,Sin descripcion
2,1130,1.0,Fragil
3,3050,6.3,Sin descripcion
2,1788,8.9,Fragil
0,2085,10.2,Sin descripcion
4,2436,9.2,Fragil
3,1847,9.3,Sin descripcion
0,3312,8.1,Fragil
0,1326,4.6,Sin descripcion
1,6,2.9,Fragil
2,2564,10.6,Sin descripcion
1,3198,9.5,Fragil
2,501,3.3,Fragil
1,3087,2.9,Fragil
1,1593,5.3,Sin descripcion
2,583,3.5,Sin descripcion
1,1725,3.9,Sin descripcion
1,1585,5.4,Sin descripcion
1,2969,3.5,Fragil
1,1732,5.4,Fragil
2,3351,1.4,Sin descripcion
2,3129,5.1,Sin descripcion
0,2990,3.4,Sin descripcion
2,3108,3.1,Sin descripcion
2,48,4.3,Sin descripcion
2,263,10.4,Sin descripcion
2,1031,9.9,Sin descripcion
1,3418,7.2,Sin descripcion
1,1582,6.8,Sin descripcion
1,1001,5.7,Sin descripcion
3,3124,4.2,Fragil
3,1212,6.8,Fragil
1,3381,2.6,Sin descripcion
1,2313,10.8,Sin descripcion
0,2313,6.1,Sin descripcion
1,2718,6.3,Fragil
0,3384,3.0,Sin descripcion
0,2614,4.0,Fragil
4,208,6.6,Fragil
1,1218,8.5,Sin descripcion
1,974,3.4,Fragil
2,315,3.3,Fragil
2,1104,1.3,Fragil
3,574,6.2,Sin descripcion
2,1960,10.4,Sin descripcion
1,92,2.2,Fragil
0,2759,4.2,Sin descripcion
1,2922,3.4,Sin descripcion
3,1564,3.7,Fragil
3,1378,2.8,Sin descripcion
0,1944,2.4,Fragil
3,3080,3.8,Fragil
3,562,8.4,Sin descripcion
0,286,9.7,Sin descripcion
0,983,1.3,Sin descripcion
2,3574,9.7,Sin descripcion
0,1291,10.8,Sin descripcion
3,784,3.2,Fragil
1,3689,8.9,Fragil
3,2303,4.6,Fragil
1,1250,8.7,Sin descripcion
0,3189,10.9,Sin descripcion
3,1187,2.0,Sin descripcion
2,755,6.6,Fragil
0,1910,2.9,Fragil
0,2507,3.1,Fragil
2,3396,7.9,Fragil
1,1753,8.1,Sin descripcion
1,1275,8.0,Sin descripcion
0,207,8.4,Fragil
2,57,5.4,Sin descripcion
2,3565,6.7,Fragil
4,77,8.2,Fragil
1,3502,7.5,Sin descripcion
0,908,10.1,Fragil
2,3065,4.7,Sin descripcion
0,930,5.7,Sin descripcion
2,870,7.1,Sin descripcion
1,1183,4.1,Fragil
2,3218,8.3,Sin descripcion
1,3104,8.3,Fragil
1,2387,1.6,Sin descripcion
2,258,5.1,Sin descripcion
4,2538,8.6,Sin descripcion
0,1964,4.5,Sin descripcion
0,2453,1.5,Sin descripcion
0,2826,4.7,Sin descripcion
0,3617,5.5,Sin descripcion
1,2467,10.9,Sin descripcion
3,426,7.4,Fragil
2,1685,7.1,Fragil
3,1737,4.2,Fragil
0,1180,9.0,Fragil
3,2867,7.4,Sin descripcion
2,3166,2.2,Sin descripcion
1,1215,4.6,Sin descripcion
3,3098,4.9,Sin descripcion
1,3377,3.5,Fragil
0,28,7.6,Sin descripcion
0,3119,10.9,Sin descripcion
1,586,4.2,Sin descripcion
0,336,9.3,Fragil
0,2230,10.5,Fragil
3,2106,3.5,Fragil
1,3358,10.2,Sin descripcion
4,1504,1.9,Fragil
1,2995,4.0,Fragil
2,778,1.2,Fragil
0,227,9.4,Fragil
1,2638,9.5,Fragil
4,2635,1.8,Sin descripcion
1,2894,10.3,Fragil
1,2650,1.4,Sin descripcion
0,3635,6.9,Fragil
1,2622,8.2,Sin descripcion
2,663,9.1,Sin descripcion
2,231,8.0,Sin descripcion
2,1592,6.1,Sin descripcion
1,3065,5.0,Sin descripcion
1,77,5.7,Sin descripcion
0,3691,1.5,Fragil
0,2278,4.9,Fragil
2,835,4.2,Sin descripcion
1,1322,9.1,Fragil
2,3164,8.2,Fragil
2,1107,6.8,Fragil
1,3458,3.8,Fragil
0,2417,9.0,Sin descripcion
3,1623,9.9,Sin descripcion
0,1822,8.9,Fragil
4,2578,6.0,Sin descripcion
2,3368,8.8,Sin descripcion
2,3649,6.8,Fragil
2,2328,1.6,Fragil
0,731,10.7,Sin descripcion
3,268,10.7,Fragil
1,10,2.8,Fragil
2,3414,1.7,Fragil
0,610,5.8,Sin descripcion
1,3297,5.1,Fragil
4,946,10.6,Fragil
0,28,7.6,Sin descripcion
0,987,9.5,Sin descripcion
1,3538,4.1,Sin descripcion
0,3353,2.6,Sin descripcion
4,1711,5.0,Sin descripcion
0,1559,3.9,Sin descripcion
0,3579,6.9,Fragil
